donor,recipient,engraftment rate,flux,metabolism
D-13U,89,-0.11327091557637918,0.5605342458477083,gas metabolism
D-13U,90,-0.2967333545124767,0.28448777546735904,gas metabolism
D-14,11,0.31754432770135926,0.5937013444638289,gas metabolism
D-14,12,0.07148183479269898,0.4779763173411105,gas metabolism
D-14,16,0.24595959455162344,0.8539589768770378,gas metabolism
D-14,18,0.2066862999243782,0.6213165404510957,gas metabolism
D-14,19,0.2837366006085887,0.49110752659584295,gas metabolism
D-14,22,0.27609863796148837,0.3027431402299613,gas metabolism
D-14,23,0.25622655767562,0.2401994751544383,gas metabolism
D-14,24,0.09302496436934242,1.168766921009419,gas metabolism
D-14,25,0.09512325629214059,0.6333603979529647,gas metabolism
