taxon,distance,sample_id
AZC5T_63,0.07336665870362605,TtoC
AZC5T_64,0.19739111804104437,TtoC
AZC5T_65,0.15128793667619228,TtoC
AZC5T_66,0.09951181603683859,TtoC
AZC5T_71,0.3375208657351367,TtoC
AZC5T_79,0.05031604736309532,TtoC
AZC5T_80,0.5955905989530086,TtoC
AZC5T_85,0.3666111800864446,TtoC
AZC5T_90,0.07199497466246209,TtoC
AZC5T_93,0.6437448196873563,TtoC
AZC5T_99,0.3960847068693142,TtoC
AZC5T_104,0.4116974909425738,TtoC
AZC5T_111,0.07759389281200532,TtoC
AZC5T_115,0.05724527930456806,TtoC
AZC5T_119,0.3636188736237703,TtoC
AZC7E_22,0.0955852998793694,TtoC
AZC7E_29,0.1375498189799821,TtoC
AZC7E_45,0.27332744837842127,TtoC
AZC7E_47,0.13391364268763545,TtoC
AZC7E_52,0.09558521346474722,TtoC
AZC7E_55,0.15395500476558482,TtoC
AZC7E_57,0.07539644575374793,TtoC
AZC7E_69,0.21982307451119346,TtoC
AZC7E_71,0.0564953530492639,TtoC
AZC7E_72,0.060963232207909626,TtoC
AZC7E_73,0.14918230348861045,TtoC
AZC7E_81,0.05453201552049687,TtoC
AZC7E_90,0.4351438594854833,TtoC
AZC7E_96,0.09843939705703213,TtoC
AZC7E_111,0.4091974124239267,TtoC
AZC7E_114,0.5772232255440286,TtoC
AZC7E_117,0.6276730797223191,TtoC
AZC9C_18,0.6129729422663093,TtoC
AZC9C_34,0.2700334637163151,TtoC
AZC9C_58,0.14953505031645378,TtoC
AZC9C_60,0.0798258876783937,TtoC
AZC9C_71,0.09693869292059999,TtoC
AZC9C_75,0.15225583418476432,TtoC
AZC9C_86,0.17823604524973108,TtoC
AZC9C_93,0.27361220425590477,TtoC
AZC9C_98,0.45841128167425504,TtoC
AZC3J_1,0.3002124870188145,TtoE
AZC3J_2,0.5620846789320046,TtoE
AZC3J_6,0.11437852424226709,TtoE
AZC3J_10,0.3748979317744548,TtoE
AZC3J_18,0.16173478441935715,TtoE
AZC3J_26,0.30060723146379187,TtoE
AZC3J_34,0.6476664376321302,TtoE
AZC3J_45,0.48569014629001234,TtoE
AZC3J_62,0.14215970454842494,TtoE
AZC3J_63,0.06167534719257552,TtoE
AZC3J_70,0.4227580964208607,TtoE
AZC3J_71,0.3183317038185927,TtoE
AZC3J_81,0.45155007436861305,TtoE
AZC3J_92,0.5100089478666481,TtoE
AZC3J_95,0.06288799971609607,TtoE
AZC3J_99,0.2872421346991724,TtoE
AZC5T_1,0.29912578286530395,TtoE
AZC5T_4,0.6669689507932803,TtoE
AZC5T_12,0.08142284458559594,TtoE
AZC5T_24,0.4610240215722391,TtoE
AZC5T_30,0.6390002010440485,TtoE
AZC5T_34,0.0988358888230584,TtoE
AZC5T_47,0.7106229772355143,TtoE
AZC5T_49,0.10016387325821867,TtoE
AZC5T_51,0.3754916981233174,TtoE
AZC5T_53,0.09995658402994015,TtoE
AZC5T_58,0.1338603515981279,TtoE
AZC5T_61,0.2759728905778468,TtoE
AZC5T_63,0.077278316807141,TtoE
AZC5T_64,0.3315355572435802,TtoE
AZC5T_65,0.2952145353722691,TtoE
AZC5T_66,0.09574180698637377,TtoE
AZC5T_71,0.4840992486425594,TtoE
AZC5T_79,0.061594447842176506,TtoE
AZC5T_80,0.7454845700570284,TtoE
AZC5T_85,0.5950291736404152,TtoE
AZC5T_90,0.08712859502957465,TtoE
AZC5T_93,0.7392581571521741,TtoE
AZC5T_99,0.6087430066987123,TtoE
AZC5T_104,0.19568939346949193,TtoE
AZC5T_111,0.056314676941407016,TtoE
AZC5T_115,0.06624356748370604,TtoE
AZC5T_119,0.4522864001582221,TtoE
AZC7E_22,0.0988354065108527,TtoE
AZC7E_29,0.3103110179549086,TtoE
AZC7E_45,0.12330852218809832,TtoE
AZC7E_47,0.13751035606269352,TtoE
AZC7E_52,0.09883446306210461,TtoE
AZC7E_55,0.2611693051110712,TtoE
AZC7E_57,0.09112859342312417,TtoE
AZC7E_69,0.4198558254713026,TtoE
AZC7E_71,0.049824526019742965,TtoE
AZC7E_72,0.07181842467218572,TtoE
AZC7E_73,0.17996558431363757,TtoE
AZC7E_81,0.08710350719730184,TtoE
AZC7E_90,0.24307617645291324,TtoE
AZC7E_96,0.0947058783704944,TtoE
AZC7E_111,0.3839411101637379,TtoE
AZC7E_114,0.6716561563331989,TtoE
AZC7E_117,0.7257399335182563,TtoE
AZC9C_18,0.7632015504605136,TtoE
AZC9C_34,0.4342259376823015,TtoE
AZC9C_58,0.29936494711118133,TtoE
AZC9C_60,0.0820570938979018,TtoE
AZC9C_71,0.09428088918564569,TtoE
AZC9C_75,0.18520246578169314,TtoE
AZC9C_86,0.3244934608270912,TtoE
AZC9C_93,0.45144083678682917,TtoE
AZC9C_98,0.5740795741842002,TtoE
AZC3J_3,0.23558918244836585,CtoJ
AZC3J_18,0.6195044919640165,CtoJ
AZC3J_28,0.1356444827609923,CtoJ
AZC3J_34,0.4965135359981002,CtoJ
AZC3J_55,0.23536318004096488,CtoJ
AZC3J_64,0.3180080807059976,CtoJ
AZC3J_73,0.39401897825106413,CtoJ
AZC3J_74,0.056670998936750906,CtoJ
AZC3J_76,0.5433517176503099,CtoJ
AZC3J_79,0.21846057567093843,CtoJ
AZC3J_81,0.05451792859387743,CtoJ
AZC3J_87,0.6166695608671786,CtoJ
AZC3J_91,0.5585350318867807,CtoJ
AZC3J_99,0.19597379838678314,CtoJ
AZC5T_8,0.4398892878441371,CtoJ
AZC5T_14,0.46384635280200187,CtoJ
AZC5T_19,0.3442180398759386,CtoJ
AZC5T_22,0.13456696869647686,CtoJ
AZC5T_30,0.3942720777130343,CtoJ
AZC5T_37,0.396044338858597,CtoJ
AZC5T_38,0.6598719100081851,CtoJ
AZC5T_44,0.5060521045862687,CtoJ
AZC5T_57,0.438128550375309,CtoJ
AZC5T_64,0.404103184394771,CtoJ
AZC5T_66,0.6034608707632139,CtoJ
AZC5T_68,0.389261147435308,CtoJ
AZC5T_69,0.4191654520436492,CtoJ
AZC5T_78,0.32993729795283233,CtoJ
AZC5T_80,0.7892783023662719,CtoJ
AZC5T_85,0.4379954468204087,CtoJ
AZC5T_87,0.22160544884975053,CtoJ
AZC5T_93,0.6196697242046103,CtoJ
AZC5T_94,0.6098658007673574,CtoJ
AZC5T_97,0.5049527134492445,CtoJ
AZC5T_98,0.22902351931502718,CtoJ
AZC5T_104,0.6424164444012977,CtoJ
AZC5T_107,0.544801938430672,CtoJ
AZC5T_109,0.46377551069587497,CtoJ
AZC5T_119,0.2340468140433603,CtoJ
AZC5T_120,0.11398889913941149,CtoJ
AZC5T_122,0.5122864757033272,CtoJ
AZC7E_12,0.40175156983179894,CtoJ
AZC7E_15,0.5600912081663031,CtoJ
AZC7E_16,0.23565434733803103,CtoJ
AZC7E_25,0.07788020213005019,CtoJ
AZC7E_29,0.26401392067547264,CtoJ
