recipient,D-10,D-12,D-13U,D-14,D-15Fryst,D-2,D-3,D-4,D-5Fryst,D-6Fresk,D-7Fryst,D-9Fryst,SRR9224227,SRR9224190,SRR9224550,SRR9224231,SRR9224200,SRR9224080,SRR9224544,SRR9224388,SRR9224194,SRR9224559,SRR9224013,SRR9224132,SRR9224222,SRR9224439,SRR9224458,SRR9224385,SRR9224377,SRR9224413,SRR9224320,SRR9224548,SRR9224433,SRR9224032,SRR9224011,SRR9224043,SRR9224145,SRR9224543,SRR9224374,SRR9224009,SRR9224015,SRR9224435,SRR9224188,SRR9224553,SRR9224492,SRR9224007,SRR9224466,SRR9224557,SRR9224034,SRR9224387,SRR9224040,SRR9224443,SRR9224460,SRR9224030,SRR9224055,SRR9224381,SRR9224059,SRR9224076,SRR9224126,SRR9224203,SRR9224051,SRR9224148,SRR9224036,SRR9224263,SRR9224170,SRR9224376,SRR9224128,SRR9224437,SRR9224196,SRR9224124,SRR9224154,SRR9224432,SRR9224468,SRR9224464,SRR9224409,SRR9224049,SRR9224221,SRR9224157,SRR9224150,SRR9224383,SRR9224546,SRR9224028,SRR9224555,SRR9224193,SRR9224046,SRR9224186,SRR9224038,SRR9224130,SRR9224065,SRR9224379,SRR9224357,SRR9224411,SRR9224225,SRR9224152,SRR9224407,SRR9224057
30,0.15772341846100632,-0.03957419681195041,0.01125296122986977,0.11035561068871585,0.13856797286424938,0.0076298627369877255,0.07783921700381555,-0.01794808114778353,-0.09278138693151591,0.1295536152641415,-0.010731214069288874,0.061780850292892986,0.13946217293663576,0.05988695087319998,0.2920358520785605,0.18661655431197566,0.14550834747023655,0.026725387702948314,0.0290171721025294,0.03907465124523199,0.14942836689844372,0.1413580864156734,0.291703110635767,0.10076794216199232,0.044856976517143814,0.03261841827309137,-0.05267168168823828,0.02024600773718455,0.048692826136359814,0.10419293761456379,0.08808661483013086,0.027554966050108574,0.054117534361442565,0.09065982489767685,0.04930346373778008,0.0888222281286574,0.20263956374718206,0.0411960578440588,0.1431324470524564,0.06568776526803739,-0.004542881827118897,0.04834880469841437,0.05787634475575781,0.0448752156698871,0.14627117799823397,0.07377828388019622,0.07308619958711603,0.051821004037055765,0.030635850030979753,0.059647276932114496,0.07561305945235908,0.21451710571971508,0.20856266494713377,0.11784607613068195,0.3018002546651364,0.22302481333311142,0.1465865315507334,0.1382745130852553,0.0793066010489839,0.07185236366535705,0.09710687423542766,0.18389322310441292,-0.03491279566164825,0.2129535871874636,0.05682508620082004,0.13042272463738488,0.05902951243952134,0.09325263367195986,0.3489705260108006,0.27497330488805055,0.06494809438552342,0.09575116907492462,0.06257696625058767,0.19217189303681678,0.15496817512683617,0.12253000929292533,0.036932367816821667,0.011534609865406501,0.05658445973293242,0.4066425860566527,0.03927437355726629,0.051938410344221746,0.11439797601247814,0.047209476874094304,0.03470981721667779,0.24219640741397577,0.12197513940942238,0.09356534931702182,0.012532062777965957,0.06473279782703072,0.019345076329703965,0.1545746566599864,0.10148463090408884,0.08936443437264903,0.15796408417787183,0.2827008773283271
31,-0.014534878351317468,-0.1750698087423868,-0.08117389471500339,0.0879269873722694,0.05776441296493989,-0.03243362192223796,-0.0549809400618959,-0.20792740267540138,-0.13710475462185123,0.03953154941471211,-0.1390636294861054,-0.009364712479310328,0.12073633435900544,0.07577208453602363,0.20575915922239843,0.15713535953366387,0.14292334321264943,0.11856607743317585,0.01705377840948178,-0.0450676207150973,0.0013135678403263659,0.23162789448398013,0.0749396862692682,0.02700884755254927,0.11153662223942376,0.06647490984834686,0.09411256481672035,0.033446965637925666,-0.11164892385003788,0.12156321403577261,0.05848807309439561,0.0219250542406435,0.043315872253325796,0.08855945870338092,0.058239124945801565,0.06966323052587069,0.07096796281592573,0.1206172995532713,0.2588903308903729,0.11184557779260748,0.04863178243043083,-0.0006639773780256564,0.15446169623038428,-0.01340344234643856,0.1704132474254329,0.1719521089849242,0.05426045771070122,-0.009845509695475664,0.05227292951803188,0.012701175871995783,0.025820604321126258,0.18917005102040557,0.17413884458421325,0.05897953345180572,0.16706847522431983,0.21968095987443048,0.054182744854258724,0.13912977101635324,0.08781034643521354,0.04494379198155233,0.04829204323287918,0.16428328548032564,0.01569783742405975,0.16069584310181664,0.08506463428538727,0.0719061576765852,0.16651445549701654,-0.03519025265394056,0.23634643781230033,0.13949565690969098,-0.014404876148920014,0.01835364436238079,0.09111439411539736,0.06397939156547258,0.06889043929250302,0.08733985196782836,0.005770547452760219,0.1593531986568295,0.16465201003860627,0.3066707134872602,0.03842806819476538,0.01764533014221761,0.0901262238119076,0.03637335195321069,0.16695771024372283,0.15571291184371813,0.180295216585289,0.06426958257199215,0.12645579154989003,0.018609534333206727,0.05165679647798061,0.2248807354956358,0.149451758343894,0.18200246492457206,0.058025820609771725,0.2384522947685476
32,0.09279557981894156,-0.04617881529056613,0.006703899796965232,0.13974276090074866,0.16567648550563002,0.12350516336560785,-0.011991510637209268,0.12433385903688929,0.04669169477712428,0.17065046910360018,0.0313987678938486,0.07847737573027493,0.3231210579938817,0.2613146024556337,0.23085445855689246,0.25915333624695913,0.14921250952528115,0.20779577894004989,0.23464585080703632,0.2210951360004752,0.31158391496638205,0.2567149467924111,0.25647955366934566,0.2628731376910372,0.21548192317836237,0.19975399878253983,0.15591050756736982,0.2289385349740787,0.24662338668376324,0.22717199233532462,0.21637086169803846,0.06569632181530931,0.19992055618303403,0.27449513501863365,0.2596160971477846,0.1556317555268206,0.3300069199167324,0.20488162196510884,0.2096083310023673,0.21195522349153462,0.1744330176819139,0.25593003944134196,0.279562221752285,0.2259069734692805,0.3051134064524207,0.16384631225760982,0.1217101812927943,0.21933048423398135,0.04379899884015917,0.10016069951631092,0.20031844222257883,0.14202308731712493,0.29608320652574777,0.3458547795613861,0.3082824426424671,0.3484857497666419,0.3116955258597253,0.28488515191213115,0.20117739761517942,0.28629596457009765,0.2720451868683678,0.20992042335579789,0.2294204964280811,0.292969458403657,0.16522405134115434,0.33786972180924163,0.2536214677572247,0.33342493535071127,0.23532707654948998,0.2258752836697801,0.31655647839002593,0.23385534529766358,0.2915412508607761,0.2851358036410022,0.25753533730085815,0.2534029022675423,0.16595411379890734,0.03549951771225576,0.19584141926625054,0.2585137315867027,0.07437760729867857,0.13338993597583043,0.28251912526601664,0.23795307164042637,0.23411964555146572,0.32036282239202696,0.23545092603767453,0.1397440406448729,0.14532076555665416,0.08988622735564863,0.2129767646669122,0.21588561639824785,0.24236345725039976,0.24629675383323946,0.2584060077686633,0.21898356651421824
33,0.1452774537266111,-0.11415118475808843,-0.030062390227081577,0.13323333842704319,0.16528884263225954,0.048443644957906366,0.15212145351533196,0.11015399175514115,0.06557892352984108,0.2531607318465073,0.15187693914372194,0.03703727091152906,0.16740713681007885,0.1081171509455619,0.31214169954340115,0.2925457541235009,0.26682066173236124,0.21137123167015764,0.2160380697010201,0.2572445872889195,0.30364859813004547,0.29085620517508237,0.19253432618265634,0.09687047692342972,0.23076659443557337,0.19139139728396742,0.11941113471097439,0.08649468180432618,0.15830618344316846,0.22466185280656026,0.13336458930964548,0.03686035494219237,0.20601549180545273,0.0894505388616227,0.09263040448235398,0.07926784249627539,0.301335013853436,0.19309665940145293,0.3026641231931063,0.13640859149764387,0.25361976462567876,0.14932035680728528,0.2810157570472402,0.24549076440769899,0.2803708849316337,0.20486360843946605,0.07490457920691028,0.21729630230978292,0.08853308657809576,0.060675986975666084,0.1349539366179086,0.14812984958397368,0.2795213316734962,0.22615715473258288,0.3084263989074699,0.24288938098770246,0.11877492069929382,0.27752139979751433,0.10057036989016545,0.335496586108085,0.04909425026951978,0.32556936922374685,0.03791983565187436,0.23649511459737346,0.14113450194420252,0.3161608049018937,0.27048183623191274,0.2875532134246443,0.33991195799657337,0.2542683793964919,0.16491160537637953,0.22781832313605532,0.06435375136281488,0.29861890071789565,0.225982331209747,0.2808986903344161,0.003825069004834865,0.20188336694324963,0.23715581891228874,0.3087497006799541,0.02044603149684006,0.07368926566206215,0.17139277733532463,-0.04599677286859543,0.26460991066147177,0.2847751322850277,0.27720584153556627,0.09717119857370454,0.19384325504058655,0.047375439408459105,0.10578689052243186,0.2828674280440457,0.2472992904509469,0.169568351290244,0.30187330156437786,0.2368985971484636
36,0.06007760159934854,-0.025839358473929288,0.10116536455120456,0.06755800123885791,-0.10194671603341446,0.0018951646556086383,0.05498849849299942,0.025203906013118147,-0.03978206147602071,0.12207510365296273,0.008472679327119436,0.19801883886574262,0.17686490349841963,0.03970654714243451,0.3132157113277082,0.24957434277055293,0.21833981398632354,0.15151556419359138,0.13454675879200706,0.1212894421464568,0.15537913032114692,0.29509423259852685,0.30214246266855393,0.10518070144453574,0.22956244751382432,0.10628631890755448,0.1435928060334063,0.06429512983847581,0.038347453977955255,0.2725929679970898,0.011142836405422135,0.04130773125325023,0.13155592065673744,0.04641396102344621,0.017608873838618793,0.0827687025279904,0.25881210783982106,0.14374868135073277,0.3055046478365288,0.05277234290990967,0.2719118897990188,0.003101342087887118,0.12937370105615204,0.1387627762653182,0.32142288801083285,0.18145757675013796,0.09215226440377666,0.0757257785136231,0.0756959178713861,0.06900267147920496,0.058040074264855385,0.22819441543547833,0.25485775974867286,0.16209949288887093,0.28385712261452367,0.15870183294429807,0.16374587329442877,0.2406163918142654,0.0891874753597744,0.31412363560672624,0.06475795320778313,0.31877262073405316,0.009960182561374268,0.2280301048561848,0.15720716011435765,0.24436245175712876,0.14398331206559875,0.19383700040939336,0.3236713312902316,0.27453380117778564,0.10344952431771551,0.23100733469272283,0.10171938532278849,0.2319384543569802,0.14960474482109337,0.17514285487815864,0.023269793420805193,0.07730724573070204,0.1130025450943391,0.30810848684807246,0.07198279300246478,0.06933734159124538,0.24995202868280098,0.06635273828068577,0.14825379236617955,0.23733006322375078,0.15265423088225644,0.0695602678536614,0.13231064280884186,0.0522202059809104,0.03870846501714801,0.2096696014154522,0.14782181683870282,0.20365092108512783,0.1422188522969576,0.24898421009513322
37,0.3564556741544495,0.2267984006620882,0.23938948335484234,0.26968399876032356,0.37912253729362194,0.18759297258476762,0.28914095587602784,0.20022494311244882,0.2236761939145501,0.23009823976285668,0.2306212544746674,0.2981049714679599,0.20026654558176346,0.19547868155170917,0.30203399455481905,0.3474968522941169,0.34188292839257406,0.32968511169239495,0.335308083517522,0.3482082634553035,0.33908155313496685,0.3855595171062269,0.3598515106414584,0.2313280877765753,0.34067622438702994,0.35077134745586663,0.29371920404207885,0.2137862475354152,0.3341892723914145,0.3481469072507579,0.33189747483522336,-0.00535183091821052,0.28636135152532166,0.18235534225640584,0.3079309305211703,0.12618462014997098,0.3696384489771738,0.3505439912533231,0.31653216247896754,0.22736839325747554,0.3788072800701626,0.3482913017826047,0.33768923187850824,0.34733612680198395,0.2991739998687074,0.3547948421632596,0.06716897030346995,0.34679988244117993,0.17634807874162592,0.05176709821224451,0.22062977629063035,0.37143210956077916,0.3546362632862116,0.2551400929447857,0.33921322235673584,0.33194126925865364,0.15756013328366142,0.32118196472189875,0.17680522018018177,0.3651009775375696,0.18636746347391386,0.3977044559859563,0.1661392708821257,0.3006738236257449,0.32811163151609346,0.3411872139066775,0.34221558511842726,0.30533162544412307,0.3187413414131436,0.3038126735489873,0.19204080877932425,0.3543551912455181,0.2083631315459969,0.31700544351133797,0.19912038341584207,0.2953308989767136,0.17625797260159495,0.357056639021835,0.3787269585880999,0.34134226827770997,0.0345147454115123,0.20644418242737705,0.34515218856387,0.20903506497046292,0.38396407264292914,0.3070718563311455,0.3879696429750802,0.0681594037740368,0.2739187880191397,0.054976730849779214,0.20713461613336628,0.33138979961943427,0.2694883438581382,0.05297505819823534,0.2808257160970886,0.3016484874608969
54,-0.06676073174740763,-0.31759545492874536,-0.17552941053301066,0.035725307761771484,-0.20875617531081903,-0.12875284573891574,-0.17719881016345987,-0.08853707073085887,-0.14591516377014263,-0.00013005800643876638,-0.07386677293789888,-0.10929469130744705,0.13276900694194996,-0.031580240695121324,0.12417628492238268,0.08690584583705964,0.011521937618244712,0.03932537163130392,0.04773504803254471,0.04272082559895438,0.08134467902986306,0.21615929864286249,0.15936878512272648,0.01762086831196844,0.09780426799599726,-0.08185054185570173,-0.11184206768496474,-0.013560543958524643,-0.041470141903078815,0.04694316215617284,-0.048773677705017324,0.021683167238382938,0.026954631825380437,0.008852518258763466,-0.10995214057585319,0.03498669774221956,0.22776018294913547,0.05992585287965264,0.089043780959527,0.04124602169926714,0.008140783976256012,-0.04610466589700649,0.0639523604708543,-0.02917975918504517,0.12897483085423025,0.06239701990189039,0.024914170988711116,-0.025128537829086906,-0.06574984323527816,0.021675863245847395,-0.022525006385797144,0.08905118899716985,0.17883460524739087,0.015287571740865305,0.026050170370391628,0.09477222942935029,0.15211942483292784,0.123274014677294,-0.03928482058147775,0.21263806324756002,-0.00868822302545267,0.2754933558038658,-0.0783406770798529,0.16916636512866892,-0.01440194711705825,0.17215975653389584,-0.013717797138896063,0.14378197203455995,0.2769116796684453,0.12917257574477217,0.0790292949015533,0.11971380528950268,0.06103791375893672,0.17333144625646937,0.03156468223252649,0.11395127878043573,-0.09893929048735381,-0.14806779195623632,0.045358294551770116,0.340825559155184,-0.0179895154122594,-0.0074610262657015675,0.09965856479351898,-0.02487421585561892,0.10115209783605032,0.190189164244915,0.031987025048468336,0.06180725879701308,0.03556395425443982,0.008315915416498698,-0.016515928008882783,0.12959553255835923,0.08844853664100424,0.12367221504076342,0.06261807498132754,0.1829224386217199
56,0.3857237784117047,0.04070356641963459,0.09057798923213663,0.1131965804218556,0.1969569295256649,-0.038548945327825185,0.17808686571733473,0.06803681091677287,0.047020719628544774,0.21394495911516437,0.0481465251702022,0.1455691215641825,0.11971537638494024,0.1423060119086144,0.3718216381345551,0.17205895155662726,0.21379899004977904,0.12253492946134165,0.1322231592113239,0.1409879328555544,0.18032475274723506,0.19864024361868687,0.2834048818642644,0.11893282281189595,0.13796955991250445,0.12978373432576937,0.11682116326654925,0.15037779418275699,0.10906179017697143,0.15537779687309486,0.1324238290522659,0.03589883731533966,0.11083234404715582,0.1736594337654384,0.13642036739912847,0.11680671947641313,0.20058814014889081,0.1536678482700033,0.17186581942212714,0.11095599908563673,0.1690615872905256,0.16138091416018704,0.13944266285850246,0.14275665654096947,0.1651115739510531,0.1648361687532142,0.10212696169991903,0.16394636198015997,0.10885776164627628,0.06986440547936934,0.15290009914431732,0.29221715413854443,0.27438468154880974,0.10069259266428399,0.3394399484514481,0.29531245346121876,0.12673134531461128,0.15906975725347183,0.1135758622125423,0.1588879151036145,0.14563376731504862,0.2578641892164504,0.07456158843588279,0.19679095818638925,0.12504173801764193,0.14494470262006234,0.08657262929546655,0.08264368636636674,0.35396242332318734,0.2809656966166811,0.12250104838925154,0.1760183273488983,0.13045131149961964,0.2182565727492171,0.12465286615095134,0.14148345964881615,0.1395773852674128,0.1800679168916932,0.1742155728493677,0.35733916699407936,0.044114415073710826,0.11689340306368426,0.16313623967847987,0.15058106465143611,0.16802973652434736,0.183681021379704,0.22789221943659915,0.11479968512211995,0.10832081382520377,0.08194424158184224,0.06855336690060501,0.18988733153944454,0.0417920755031528,0.10590675989749222,0.1724047508195338,0.320142049711002
59,0.18366991499391883,0.1431234340960174,0.16703638401179832,0.17255460085809965,0.29052579465312817,0.12054569312272047,0.19513808598164734,0.16292234109924558,0.13702394750415015,0.3893646795367954,0.07387050664348814,0.28511973991597317,0.15012763916601607,0.15746750583038824,0.3690564530118813,0.3011754476189592,0.284272825703587,0.16861118519536708,0.24803150725231815,0.14722442572465239,0.16289959370167495,0.3469742776383515,0.37668887005145074,0.12596975413505576,0.23843441193497353,0.1480505359891958,0.1310735571639534,0.13429963377276816,0.1505449709325771,0.29572862773237235,0.17014872169036316,0.07323306730904443,0.17477940427754002,0.16923011119021664,0.13813644925198695,0.13169567391747744,0.2704372665941473,0.17291350278891807,0.32719930579429174,0.10251495513034131,0.2632617139708843,0.14931302631118407,0.16997389186698275,0.16130409686032837,0.30144883054022326,0.22874219446791724,0.1271799356585616,0.1549895446303828,0.10429390728482885,0.09857553218036223,0.11827789111738338,0.2909835670273036,0.24502574641785024,0.15693944860259446,0.3783014785204483,0.39310241898758297,0.18627614965789427,0.21659505612381472,0.08918013595327501,0.30889624244925545,0.17232611615584398,0.35978477648038254,0.07985956024819801,0.13357535399787332,0.12591165599323323,0.3509269748547421,0.13968752970847698,0.1600097120198511,0.30983716113639154,0.24760117938305376,0.12273330455869116,0.28416323381134284,0.121020825271137,0.2996328856031056,0.1883337362123676,0.1863626561850718,0.14904372291292708,0.18422412364212,0.24168419118414972,0.47539681015094,0.08469749369318877,0.06820995573366002,0.2213438427927746,0.15372061016689093,0.2745746389070626,0.14629039239638467,0.2054973646244081,0.1284986347720414,0.14988370583442012,0.09415365301876324,0.05948535357285447,0.2587062740542895,0.06390639801929526,0.04372384446022987,0.17178779926434948,0.2845404652556389
70,0.29731244894567427,0.060492271425732616,0.1315685955293471,0.18146477171037562,0.10318964064087449,0.08831830444855689,0.20966993525152774,0.08898468251046276,0.0674724086242185,0.2606471573995001,0.06616992097766303,0.21374472336026468,0.16122094242868165,0.17162827983378312,0.4341618974872806,0.26225662545692735,0.2673988528956915,0.19517185881890078,0.17823033418988474,0.19793460115549116,0.21852468178493417,0.3109552993766561,0.37006997602195696,0.1933493131321253,0.2377500784844955,0.18883232446158368,0.1747542271535955,0.18170101633700836,0.1790468439400676,0.2389412601687823,0.15702007709015353,0.04906794096541643,0.18284523020886706,0.18158929433987722,0.17646552242877328,0.13646289930716365,0.2589016379854992,0.1812443799428166,0.2573828123795305,0.15474648642576636,0.18800188542951884,0.20434711874666622,0.07897174701507971,0.18949033060827636,0.23250403413644916,0.23932117067626166,0.1181181107692314,0.20077987044949766,0.17390871115726111,0.10400340144960163,0.18455850736660753,0.3022202551200169,0.3524456706951888,0.1755538301269964,0.4286870481925274,0.272902825853908,0.18801877899379582,0.20253048615945354,0.10805112555641669,0.2596679011088119,0.17475229095004086,0.28657174932801127,0.10161945353231217,0.24333570406856914,0.20292783254413704,0.19503666592739063,0.15612814636516553,0.15331470168205805,0.37001563952651634,0.30892044389145407,0.17034373206062703,0.20627566941399708,0.16970031726320936,0.2466586369156474,0.1816550608922434,0.1494456435303405,0.16063299830320368,0.14765626545519467,0.21316804915360113,0.36504178829914335,0.07576237947443029,0.14705428946759902,0.25285649892979506,0.17298211134845948,0.23960813804481,0.3147979703795176,0.21176546769444365,0.133247743308447,0.14147912268684476,0.09798353145300376,0.13692177883697787,0.23919553105183974,0.015165041453819243,0.14793070212835865,0.22513197152752717,0.36059082820998656
71,0.20391425466892546,0.0827990698550007,0.08782366616581148,0.12944271160987952,0.1762725299185905,0.11122309414659663,0.20429612743535636,0.067341869762449,0.083124132959645,0.23616159938431963,0.05458880899573224,0.18158090376841318,0.15622230432248319,0.1502043385020697,0.32655680818376304,0.22589515458295042,0.22316330692020778,0.21071059714937165,0.2087249768950197,0.14040266515694189,0.14325483982934986,0.39940930018037185,0.3595162749054388,0.1496591087622826,0.3206577791777912,0.15679538206731947,0.1659232588033922,0.12857779307489156,0.1525220088060413,0.21358930354058067,0.17979906027950715,0.0450000979850361,0.14462139413382852,0.15430040480341684,0.13229783222322686,0.10085796457448314,0.2759400793830852,0.22059501848936067,0.3064331403421152,0.10617400540023011,0.1972294751968778,0.15796265620606675,0.2203824783677907,0.18210142374820837,0.19935994113454256,0.19476564204858912,0.12094756799683948,0.13532063878951114,0.16098551483239257,0.06719802518622206,0.13683323196833252,0.259657226600733,0.3117669835756122,0.14804815344473163,0.31349240848520554,0.3162348051838126,0.19309343318298006,0.1470819472212683,0.14469068069643704,0.2521021504485978,0.1381979088454061,0.2239142841441947,0.12112212321482384,0.23860827657476336,0.17350262992246832,0.195085130039754,0.2151121596876416,0.20135393517477795,0.32771830471926033,0.2617777289803385,0.17655196651812377,0.23410102195946933,0.19039009043195804,0.21779278086725665,0.16208697457535745,0.11180004117035887,0.09316733620270905,0.19659358201388763,0.22935615470472637,0.3333779132531857,0.06302256917698434,0.14567541110459714,0.29675165596781344,0.12158024197052507,0.23350771887578087,0.25580469112071313,0.16952148269943226,0.12503353999201286,0.15886260002009578,0.054628085844561795,0.028990640519912236,0.3193861426525015,0.008575513913828707,0.1955639182507684,0.20199996241996088,0.32799107269057803
75,0.12369548416539188,-0.006278950877020389,-0.31194424600502774,0.0982208237646753,0.2270242030554852,-0.04332190655178083,0.03073285708141889,-0.10508538954461707,-0.10471236319016233,0.0920680601054283,-0.06497814864204356,0.058943786051576345,0.1245737480670722,0.10568281790468449,0.34531797967823596,0.17271368377990082,0.19142377613871603,0.12579350806861186,0.052599828006852443,0.06859080213495802,0.16033718347621878,0.19067658048231376,0.33783034745071633,0.11339940937299489,0.17996848346425784,0.12867745925783636,0.15624659924203552,0.07120272758284862,0.12257832410258579,0.18200817759141366,0.12487409386027548,0.018281371503487017,0.08475223179613386,0.1587086489289965,0.14508535102417255,0.09775485148910898,0.12201183392316618,0.09306674332861167,0.17410628422553084,0.1277586068879208,0.20122025285162465,0.1284621356214042,0.07089826305295639,0.13509855063602136,0.10869164620195498,0.18328654465536137,0.07253420564489269,0.14135395222884378,0.12446173823298662,0.06304635280551249,0.12706425668230772,0.21241215518952616,0.2742106334312357,0.13313594641163412,0.30777608976773746,0.30383885501329927,0.1353632775367521,0.14482557162770307,0.13478591066927323,0.16248082044870404,0.1484510457942539,0.1961614337868068,0.09165159233718527,0.17740529910708394,0.12854006303786614,0.1267449208814804,0.11547334380269789,0.06468311494798581,0.3155305333550307,0.2365395350058813,0.09917266297809793,0.17529121212697973,0.1102569592875877,0.14211560131064369,0.14216219616229353,0.09112001226555538,0.11687272727569804,0.18457397010910934,0.17737604850196909,0.3313747804501318,0.047793143283750165,0.08555892619899327,0.16485865142924144,0.1653082092440201,0.1707244694294245,0.17967620588815666,0.19725340825255294,0.07296341751572614,0.1168179879933661,0.08325954812802631,0.11912587306135962,0.18471118235971076,0.08242664764766473,0.06798223821498899,0.16104823144732155,0.2452160963134535
77,0.275977446911633,0.2056942381200173,0.06041031663208894,0.23161268177484248,0.23073858230062005,0.1416218728661812,0.29940619509387545,0.15966679891545205,0.16785237838706668,0.2695578233492635,0.1441723250813369,0.3268491594002018,0.19240261778831105,0.19092621601673054,0.36398017262967197,0.2801096069117736,0.2166431160261861,0.1999902164572401,0.19634933212558678,0.21848057585337588,0.2187354699217052,0.38994836301663693,0.38536752591786655,0.20888704075939019,0.38241793749195907,0.20622060952478263,0.22152388141242244,0.16929087137260485,0.17795172721531144,0.37049595487604514,0.15028121020068308,0.04862065955692418,0.20023597253167638,0.19518309900318465,0.18578808912995382,0.1527725235710454,0.2434422298956345,0.184608063523449,0.4139810405066645,0.18867166266569188,0.3583313977361334,0.16553083033758675,0.18846561323746774,0.22848448349895195,0.33081815032211537,0.22256874975490562,0.1372707614929811,0.20928670536982968,0.15517169233319003,0.12186509526126452,0.18703519189252718,0.33515027088557053,0.41744917073520954,0.20034932007051415,0.42234281311785443,0.32447623770386863,0.1778960859550884,0.23066582809745179,0.16857916483969707,0.41134665590841274,0.20579301763513455,0.3289969154774397,0.15468310132213667,0.39362615337976825,0.20973261061511123,0.23802668063063934,0.1816552945300997,0.1852856441100345,0.3689060197626686,0.4297684400902725,0.18122269707391547,0.24818830310663284,0.17114989255833166,0.17596021422058758,0.19228516990681302,0.19072585608489176,0.181448525182817,0.33369386553400526,0.16731022563362158,0.3700626182729835,0.10061176530179779,0.16765893661826442,0.3248269298576674,0.1804777976234069,0.19633915154236942,0.3896296544430939,0.3789868272063785,0.12676499424423412,0.1823772174185318,0.10754533845947511,0.18290723376456486,0.3521799167978872,0.11025269959771423,0.29211395015378716,0.1955366047151676,0.4216279359977467
78,0.3045452221138164,0.2753164719636311,0.1321656133963342,0.32370195706420385,0.4064038108900896,0.2266505656195923,0.22456336981571454,0.21659058490502345,0.21821957516528764,0.24958596513727688,0.20221404059274012,0.2817655990291999,0.31923353382626546,0.3404282304265439,0.37501756412735426,0.3095968517395607,0.32098847304230366,0.2985784029785624,0.30346511352854305,0.3160935890278089,0.3342481626531381,0.3452202267819543,0.3535769036733134,0.36492226502648656,0.28653351411199957,0.28501999416976476,0.296424551385898,0.31372120214636895,0.3347872605011001,0.3565876802295891,0.297481773763386,0.07611889828391795,0.3083656316599569,0.41347964737345033,0.3165040610716748,0.18160350092519217,0.2761708883911164,0.3426576558075544,0.32457648192806876,0.33381646213037186,0.34682488208061074,0.32124668238767534,0.30501220556339387,0.30218310253419095,0.25322104395759304,0.30353543407781897,0.16334463018046166,0.35061298333287333,0.320283820931868,0.13965460617342682,0.3240637872478526,0.3709205079961035,0.3613643535952897,0.26974390259881303,0.3793543996744854,0.367812586041206,0.2351626332982565,0.2797505049843829,0.28846401424233237,0.2922945007580356,0.4163475814154649,0.31948882724633415,0.41304919876387275,0.29562982809392563,0.2964504771328227,0.3136405697474778,0.365225769899818,0.2613065248021652,0.43400967764880377,0.35591345955744635,0.32256553959309253,0.321991863235321,0.3418262591347786,0.3345498456444724,0.3306079856419349,0.2958580994348053,0.2665112470911844,0.28188749292913173,0.3589555994621527,0.3578899463844627,0.10979025798585561,0.33289090180567066,0.37400196623083237,0.29678875059530474,0.3185290937774148,0.32706660924067044,0.3769098378973786,0.16298119609382125,0.2661597030616794,0.11202090167902476,0.30023054582098385,0.3142243114410035,0.2491833953268081,0.26049021013835205,0.2849894748375126,0.322954133211555
88,-0.15246245350015822,-0.24395534886204018,-0.2523113079136952,0.06707198624079008,0.10696360089281061,-0.10525157637346651,-0.12940880281099504,-0.1931168640751687,-0.27931102439440236,-0.04934135226655018,-0.21250539866099943,-0.28390649719495364,0.05407024103402145,-0.19842515083093631,0.17714836569565057,0.14809500348986038,0.11047569072022309,-0.11159792242141629,-0.022822961915836652,-0.060282168284427874,0.008628863131918905,0.004016376728023631,0.1209840115121564,-0.021819944643901166,-0.03715195517342527,-0.26245885000641966,-0.1833328097519189,-0.2239873003219214,-0.19886184356618614,-0.023341797528177156,-0.0682339989930375,0.001115252852650982,0.013068511368902665,-0.08203743337245367,-0.36041626681139965,-0.0365213394403752,0.17860904481037657,-0.07290656166025689,0.047196940665450514,-0.06363538027051915,0.14966426833153668,-0.1821824170203134,0.0028955468441195075,-0.07534150587254691,0.2059670631080079,-0.20116643226967268,0.005848765508797555,-0.18464592815926695,-0.21462466794951307,-0.024803879725503623,-0.03427070329620897,-0.024651097012209466,0.08014304596341858,-0.019786588478695417,-0.06998353076882327,0.29458069141377524,0.16510972574685465,0.08172977534916519,-0.005058102656271128,0.1458632480379811,-0.21511825534220883,0.2483599054079249,-0.04437687332247764,0.11078621218470706,-0.05912243892505082,0.09386190773573862,0.002599609737802904,0.1529030655601184,0.3888074699793236,0.12183594648488029,0.1422311808517211,0.14079279301912537,-0.0381454906874016,0.1830357236391927,0.0019024603994971035,-0.012763932945730251,-0.2799324390016884,-0.0049939789939963545,0.0032090258687745062,0.3522308449867896,0.011798255475581745,-0.19162068942478522,0.03990369086833749,-0.23955821356478826,0.02005617584440637,0.34600944555884344,0.2885114129897432,0.048933565500477734,0.12284052655712151,-0.06673602783797429,-0.049539222308507075,0.13147435274268116,0.15432431482780343,0.10116911984118637,0.1109343325650186,0.18288263562873314
