taxon,average_distance,comparison,sample_id
742725,0.0,D-3 vs 19-0,D-3
999412,0.0,D-3 vs 19-0,D-3
999413,0.0,D-3 vs 19-0,D-3
1121334,0.0,D-3 vs 19-0,D-3
1121344,0.0,D-3 vs 19-0,D-3
1123075,0.0,D-3 vs 19-0,D-3
1410645,0.0,D-3 vs 19-0,D-3
272621,0.0,D-3 vs 19-0,D-3
264199,0.0,D-3 vs 19-0,D-3
428126,0.0,D-3 vs 19-0,D-3
451640,0.0,D-3 vs 19-0,D-3
479437,0.0,D-3 vs 19-0,D-3
525306,0.0,D-3 vs 19-0,D-3
568816,0.0,D-3 vs 19-0,D-3
641112,0.0,D-3 vs 19-0,D-3
665943,0.0,D-3 vs 19-0,D-3
883156,0.0,D-3 vs 19-0,D-3
904,0.0,D-3 vs 19-0,D-3
1336236,0.0,D-3 vs 19-0,D-3
246201,0.0,D-3 vs 19-0,D-3
329,0.0,D-3 vs 19-0,D-3
354242,0.0,D-3 vs 19-0,D-3
420247,0.0,D-3 vs 19-0,D-3
553973,0.0,D-3 vs 19-0,D-3
762966,0.0,D-3 vs 19-0,D-3
866499,0.0,D-3 vs 19-0,D-3
888727,0.0,D-3 vs 19-0,D-3
1121130,9.666697069071251,D-3 vs 22-0,D-3
1122975,2.578762011867639,D-3 vs 22-0,D-3
1002367,7.016594982129099,D-3 vs 22-0,D-3
1121101,4.316655334464434,D-3 vs 22-0,D-3
1121100,14.305979469453163,D-3 vs 22-0,D-3
1121115,7.021491592487678,D-3 vs 22-0,D-3
1160721,16.833890608716263,D-3 vs 22-0,D-3
1410647,2.85441873669694,D-3 vs 22-0,D-3
1203611,11.97635259972646,D-3 vs 22-0,D-3
1256908,6.270753621398422,D-3 vs 22-0,D-3
1408437,3.675500675724975,D-3 vs 22-0,D-3
1437612,8.874140783708265,D-3 vs 22-0,D-3
1203606,2.6063110977212003,D-3 vs 22-0,D-3
1322347,3.5420527238098956,D-3 vs 22-0,D-3
213810,2.6924523302228636,D-3 vs 22-0,D-3
347253,7.38991914447009,D-3 vs 22-0,D-3
367928,6.9084909553212155,D-3 vs 22-0,D-3
411459,4.130735122805964,D-3 vs 22-0,D-3
226186,8.519474640670428,D-3 vs 22-0,D-3
411461,7.700077465561949,D-3 vs 22-0,D-3
411460,3.4774594649626223,D-3 vs 22-0,D-3
411462,7.811185276027902,D-3 vs 22-0,D-3
411467,5.027236044602953,D-3 vs 22-0,D-3
411463,12.98757024017929,D-3 vs 22-0,D-3
411473,3.540021283302237,D-3 vs 22-0,D-3
411471,6.31635035074118,D-3 vs 22-0,D-3
411468,3.1317066930989426,D-3 vs 22-0,D-3
411469,3.7771755693460376,D-3 vs 22-0,D-3
411474,1.767368593965689,D-3 vs 22-0,D-3
411475,8.843109998105703,D-3 vs 22-0,D-3
411470,4.714476326867548,D-3 vs 22-0,D-3
411477,15.080723207343334,D-3 vs 22-0,D-3
411476,13.756795509087613,D-3 vs 22-0,D-3
411479,12.528824764454404,D-3 vs 22-0,D-3
411483,10.144292450933861,D-3 vs 22-0,D-3
411485,9.147098923467011,D-3 vs 22-0,D-3
411484,4.764287544918799,D-3 vs 22-0,D-3
411486,7.116816151177902,D-3 vs 22-0,D-3
411901,10.027113182655162,D-3 vs 22-0,D-3
411487,3.180266814371077,D-3 vs 22-0,D-3
411489,5.964212735386869,D-3 vs 22-0,D-3
411902,5.33369212973504,D-3 vs 22-0,D-3
411903,5.576334926793396,D-3 vs 22-0,D-3
428125,3.084175196232542,D-3 vs 22-0,D-3
428127,2.3049012381445384,D-3 vs 22-0,D-3
445970,13.948032187184456,D-3 vs 22-0,D-3
445972,4.064282247068466,D-3 vs 22-0,D-3
428128,3.952266075896656,D-3 vs 22-0,D-3
445973,3.707468320277978,D-3 vs 22-0,D-3
435590,18.172733946581907,D-3 vs 22-0,D-3
449673,12.323752080784647,D-3 vs 22-0,D-3
457387,6.773055464008516,D-3 vs 22-0,D-3
457388,9.011696364127639,D-3 vs 22-0,D-3
457390,9.160949972352045,D-3 vs 22-0,D-3
457391,8.949471167472147,D-3 vs 22-0,D-3
457393,10.084506057870767,D-3 vs 22-0,D-3
457412,6.048247576757322,D-3 vs 22-0,D-3
457394,10.229684291077785,D-3 vs 22-0,D-3
457395,9.03465214689731,D-3 vs 22-0,D-3
457421,2.5114232903577425,D-3 vs 22-0,D-3
469585,7.508139088122741,D-3 vs 22-0,D-3
469588,7.54642534045053,D-3 vs 22-0,D-3
469590,10.388525655403203,D-3 vs 22-0,D-3
469591,6.6018980658474575,D-3 vs 22-0,D-3
469592,6.772532787497573,D-3 vs 22-0,D-3
469593,10.538160799156534,D-3 vs 22-0,D-3
469596,2.5289737407476585,D-3 vs 22-0,D-3
470146,5.4096326531188295,D-3 vs 22-0,D-3
471875,8.759834300615232,D-3 vs 22-0,D-3
476272,3.377413718029531,D-3 vs 22-0,D-3
483218,4.250207075831992,D-3 vs 22-0,D-3
483215,7.961206770527085,D-3 vs 22-0,D-3
483217,11.185492486073997,D-3 vs 22-0,D-3
511680,3.7815877419240715,D-3 vs 22-0,D-3
500632,3.5121411078118063,D-3 vs 22-0,D-3
515620,16.778545309807992,D-3 vs 22-0,D-3
515619,8.067940662801782,D-3 vs 22-0,D-3
518636,5.035340744113525,D-3 vs 22-0,D-3
536231,14.03945106902898,D-3 vs 22-0,D-3
537011,7.13099847047909,D-3 vs 22-0,D-3
537007,4.1061207191633775,D-3 vs 22-0,D-3
547042,10.380666277405666,D-3 vs 22-0,D-3
545696,2.240373921870659,D-3 vs 22-0,D-3
552396,2.3440976112374807,D-3 vs 22-0,D-3
552398,6.018811033944338,D-3 vs 22-0,D-3
548480,2.249025260267302,D-3 vs 22-0,D-3
556259,8.769917120939839,D-3 vs 22-0,D-3
556258,7.509777801032452,D-3 vs 22-0,D-3
563193,6.894353624568683,D-3 vs 22-0,D-3
566552,4.776224784028366,D-3 vs 22-0,D-3
566550,2.9609990149947634,D-3 vs 22-0,D-3
585394,5.992241549162621,D-3 vs 22-0,D-3
592028,10.337641452370097,D-3 vs 22-0,D-3
585543,9.831210660899654,D-3 vs 22-0,D-3
622312,7.437883895485646,D-3 vs 22-0,D-3
585544,6.735813363187549,D-3 vs 22-0,D-3
645463,3.051466758159802,D-3 vs 22-0,D-3
649757,3.1897406203870355,D-3 vs 22-0,D-3
657314,5.277971913480183,D-3 vs 22-0,D-3
657309,12.266843662485538,D-3 vs 22-0,D-3
657317,7.9480065148849075,D-3 vs 22-0,D-3
657313,6.168108314884728,D-3 vs 22-0,D-3
657319,3.850481664050595,D-3 vs 22-0,D-3
657321,3.1410269509884117,D-3 vs 22-0,D-3
657322,8.818200113050825,D-3 vs 22-0,D-3
657323,5.971950321680833,D-3 vs 22-0,D-3
679935,7.466242666120569,D-3 vs 22-0,D-3
658089,3.6338392027350657,D-3 vs 22-0,D-3
665951,4.777139485473059,D-3 vs 22-0,D-3
709991,11.469309214476285,D-3 vs 22-0,D-3
702447,8.875820100579563,D-3 vs 22-0,D-3
702443,12.38893925467256,D-3 vs 22-0,D-3
702444,8.689374604150803,D-3 vs 22-0,D-3
717959,12.076202121151306,D-3 vs 22-0,D-3
717960,3.7986749033488145,D-3 vs 22-0,D-3
717962,6.494660319149167,D-3 vs 22-0,D-3
718252,11.707944931705782,D-3 vs 22-0,D-3
742726,11.382369220468032,D-3 vs 22-0,D-3
742733,3.675671904117882,D-3 vs 22-0,D-3
748224,13.851679626377285,D-3 vs 22-0,D-3
742740,4.0956189594960355,D-3 vs 22-0,D-3
742741,4.689837277447457,D-3 vs 22-0,D-3
762968,9.432824947286798,D-3 vs 22-0,D-3
862965,10.321973949813788,D-3 vs 22-0,D-3
762982,16.860786450013897,D-3 vs 22-0,D-3
762984,8.972917364317556,D-3 vs 22-0,D-3
888048,4.668917224126434,D-3 vs 22-0,D-3
904306,2.499162199343401,D-3 vs 22-0,D-3
818,6.674051415153549,D-3 vs 22-0,D-3
997884,11.097538339842782,D-3 vs 22-0,D-3
999410,3.968058037023174,D-3 vs 22-0,D-3
435591,8.133203150252475,D-3 vs 22-0,D-3
470145,14.327946204702224,D-3 vs 22-0,D-3
457424,11.247726604058835,D-3 vs 22-0,D-3
484018,12.470889019284249,D-3 vs 22-0,D-3
469589,8.118652216592768,D-3 vs 22-0,D-3
483216,13.148893158594566,D-3 vs 22-0,D-3
556270,2.0382019203864243,D-3 vs 22-0,D-3
665953,13.28322116641884,D-3 vs 22-0,D-3
763034,6.980679834387824,D-3 vs 22-0,D-3
1122981,2.6121684830268226,D-3 vs 22-0,D-3
1077285,15.48108861640188,D-3 vs 22-0,D-3
1203465,4.51374182059718,D-3 vs 22-0,D-3
1203610,4.531431667661183,D-3 vs 22-0,D-3
1235789,4.614085702530957,D-3 vs 22-0,D-3
295405,6.2408292432043435,D-3 vs 22-0,D-3
272559,4.7725711452381985,D-3 vs 22-0,D-3
471870,7.579757584627307,D-3 vs 22-0,D-3
742727,10.304659092710036,D-3 vs 22-0,D-3
457392,4.008163495645809,D-3 vs 22-0,D-3
537006,7.732248024151462,D-3 vs 22-0,D-3
537012,5.2320016847135875,D-3 vs 22-0,D-3
1122992,4.56344108194372,D-3 vs 22-0,D-3
862962,6.348428104147854,D-3 vs 22-0,D-3
364106,4.205727903365377,D-3 vs 22-0,D-3
679189,5.018111419909251,D-3 vs 22-0,D-3
561,3.6339994509039975,D-3 vs 22-0,D-3
762967,2.6048504509448924,D-3 vs 22-0,D-3
563192,11.226210561577437,D-3 vs 22-0,D-3
742821,11.37423812697571,D-3 vs 22-0,D-3
742817,5.133713957803424,D-3 vs 22-0,D-3
868129,4.701918817654297,D-3 vs 22-0,D-3
626522,2.3746980367100545,D-3 vs 22-0,D-3
450749,2.6922707538408828,D-3 vs 22-0,D-3
457416,2.712035651953096,D-3 vs 22-0,D-3
479436,2.322022595992568,D-3 vs 22-0,D-3
866776,3.877229927061305,D-3 vs 22-0,D-3
546273,5.505963215546406,D-3 vs 22-0,D-3
1121097,2.466239899131548,D-3 vs 22-0,D-3
1282887,3.5630420252411086,D-3 vs 22-0,D-3
1123313,0.0,D-3 vs 22-0,D-3
1150460,0.0,D-3 vs 22-0,D-3
1121114,0.0,D-3 vs 22-0,D-3
1121333,0.0,D-3 vs 22-0,D-3
1123263,0.0,D-3 vs 22-0,D-3
1042156,0.0,D-3 vs 22-0,D-3
1233170,0.0,D-3 vs 22-0,D-3
1292036,0.0,D-3 vs 22-0,D-3
1384484,0.0,D-3 vs 22-0,D-3
205913,0.0,D-3 vs 22-0,D-3
398513,0.0,D-3 vs 22-0,D-3
206672,0.0,D-3 vs 22-0,D-3
349741,0.0,D-3 vs 22-0,D-3
391904,0.0,D-3 vs 22-0,D-3
411490,0.0,D-3 vs 22-0,D-3
478749,0.0,D-3 vs 22-0,D-3
484020,0.0,D-3 vs 22-0,D-3
518635,0.0,D-3 vs 22-0,D-3
525362,0.0,D-3 vs 22-0,D-3
518637,0.0,D-3 vs 22-0,D-3
525259,0.0,D-3 vs 22-0,D-3
537013,0.0,D-3 vs 22-0,D-3
547043,0.0,D-3 vs 22-0,D-3
537937,0.0,D-3 vs 22-0,D-3
565040,0.0,D-3 vs 22-0,D-3
565042,0.0,D-3 vs 22-0,D-3
626939,0.0,D-3 vs 22-0,D-3
657308,0.0,D-3 vs 22-0,D-3
658659,0.0,D-3 vs 22-0,D-3
702459,0.0,D-3 vs 22-0,D-3
742725,0.0,D-3 vs 22-0,D-3
759350,0.0,D-3 vs 22-0,D-3
883062,0.0,D-3 vs 22-0,D-3
999415,0.0,D-3 vs 22-0,D-3
999412,0.0,D-3 vs 22-0,D-3
890402,0.0,D-3 vs 22-0,D-3
999413,0.0,D-3 vs 22-0,D-3
1121130,5.1442066745054635,D-4 vs 23-0,D-4
1122975,1.9395889323009505,D-4 vs 23-0,D-4
1002367,5.160770701356731,D-4 vs 23-0,D-4
1121101,3.773027611495472,D-4 vs 23-0,D-4
1121100,10.84453631817765,D-4 vs 23-0,D-4
1121115,6.169435717901413,D-4 vs 23-0,D-4
1160721,10.381750383457359,D-4 vs 23-0,D-4
1203611,9.537757757674727,D-4 vs 23-0,D-4
1256908,3.70549945642153,D-4 vs 23-0,D-4
1408437,2.755384241034805,D-4 vs 23-0,D-4
1437612,5.949219444578815,D-4 vs 23-0,D-4
1203606,2.1249777288266034,D-4 vs 23-0,D-4
1322347,2.552159707382542,D-4 vs 23-0,D-4
205913,2.447303746706699,D-4 vs 23-0,D-4
347253,2.2922206774008584,D-4 vs 23-0,D-4
206672,2.538223149425592,D-4 vs 23-0,D-4
367928,4.2874867183392285,D-4 vs 23-0,D-4
411459,3.9086319665184583,D-4 vs 23-0,D-4
226186,7.754619799062409,D-4 vs 23-0,D-4
411461,5.6594762049142595,D-4 vs 23-0,D-4
411460,1.982388910181878,D-4 vs 23-0,D-4
411462,5.41506676719936,D-4 vs 23-0,D-4
411467,4.4983835024379175,D-4 vs 23-0,D-4
411463,11.348692409779144,D-4 vs 23-0,D-4
411473,2.4655773343323313,D-4 vs 23-0,D-4
411471,5.984442362447533,D-4 vs 23-0,D-4
411469,3.076788014694049,D-4 vs 23-0,D-4
411474,1.3353803607437447,D-4 vs 23-0,D-4
411475,7.644796613440741,D-4 vs 23-0,D-4
411470,3.5019050583960456,D-4 vs 23-0,D-4
411477,14.2927298720084,D-4 vs 23-0,D-4
411476,13.10057489355209,D-4 vs 23-0,D-4
411479,11.114009466338974,D-4 vs 23-0,D-4
411483,7.964101312534639,D-4 vs 23-0,D-4
411485,8.41891723407409,D-4 vs 23-0,D-4
411484,3.8027145081404954,D-4 vs 23-0,D-4
411486,5.314525237005258,D-4 vs 23-0,D-4
411901,8.150192653014471,D-4 vs 23-0,D-4
411487,3.1046739286122054,D-4 vs 23-0,D-4
411489,3.9218687914661103,D-4 vs 23-0,D-4
411902,3.363117447745668,D-4 vs 23-0,D-4
411903,4.153764137780795,D-4 vs 23-0,D-4
428125,3.67433419079077,D-4 vs 23-0,D-4
445970,10.050399222035956,D-4 vs 23-0,D-4
445972,2.980378377335959,D-4 vs 23-0,D-4
428128,2.2928525313861816,D-4 vs 23-0,D-4
445973,2.3666732819278624,D-4 vs 23-0,D-4
435590,16.47627674175552,D-4 vs 23-0,D-4
449673,12.127318581902221,D-4 vs 23-0,D-4
457387,7.016270919815253,D-4 vs 23-0,D-4
457388,6.852750205541062,D-4 vs 23-0,D-4
457390,8.4347534810436,D-4 vs 23-0,D-4
457391,7.56058933308834,D-4 vs 23-0,D-4
457393,11.116097977967296,D-4 vs 23-0,D-4
457412,5.228583769873389,D-4 vs 23-0,D-4
457394,11.555504672734045,D-4 vs 23-0,D-4
457395,7.424194368754762,D-4 vs 23-0,D-4
457421,2.1294747090529733,D-4 vs 23-0,D-4
469585,5.776803545887644,D-4 vs 23-0,D-4
469588,5.480069340217415,D-4 vs 23-0,D-4
469590,8.366678558191586,D-4 vs 23-0,D-4
469591,6.700333897167594,D-4 vs 23-0,D-4
469592,6.947631226864023,D-4 vs 23-0,D-4
469593,12.064970290764801,D-4 vs 23-0,D-4
469596,1.9196828239212873,D-4 vs 23-0,D-4
470146,3.8731561616473975,D-4 vs 23-0,D-4
471875,4.835296824989007,D-4 vs 23-0,D-4
476272,3.048371247918249,D-4 vs 23-0,D-4
483218,3.32237389273858,D-4 vs 23-0,D-4
483215,6.269273964638254,D-4 vs 23-0,D-4
483217,9.87583667745361,D-4 vs 23-0,D-4
511680,3.884860591333446,D-4 vs 23-0,D-4
500632,2.6799316166190574,D-4 vs 23-0,D-4
515620,8.153924551383271,D-4 vs 23-0,D-4
515619,7.568942034113317,D-4 vs 23-0,D-4
518636,5.622703280272107,D-4 vs 23-0,D-4
536231,8.658389316430837,D-4 vs 23-0,D-4
537011,5.922762396140356,D-4 vs 23-0,D-4
537007,2.2728166927485702,D-4 vs 23-0,D-4
537937,2.5658964010761283,D-4 vs 23-0,D-4
547042,7.176406656669002,D-4 vs 23-0,D-4
545696,1.767795484242526,D-4 vs 23-0,D-4
552398,4.201959125345239,D-4 vs 23-0,D-4
548480,2.656157707180799,D-4 vs 23-0,D-4
556259,8.724218937664244,D-4 vs 23-0,D-4
556258,5.451740196036372,D-4 vs 23-0,D-4
563193,6.26790996670294,D-4 vs 23-0,D-4
565040,2.5969214675788423,D-4 vs 23-0,D-4
565042,2.5572954369836935,D-4 vs 23-0,D-4
585394,4.969387963668457,D-4 vs 23-0,D-4
592028,8.529743188802987,D-4 vs 23-0,D-4
585543,10.38677114442029,D-4 vs 23-0,D-4
622312,4.8369745459993645,D-4 vs 23-0,D-4
585544,7.248846726198403,D-4 vs 23-0,D-4
657308,2.383877274497919,D-4 vs 23-0,D-4
649757,3.0841414169045556,D-4 vs 23-0,D-4
657314,3.753395466956685,D-4 vs 23-0,D-4
657309,10.162072272770596,D-4 vs 23-0,D-4
657317,7.605931999384474,D-4 vs 23-0,D-4
657313,3.7530136110713848,D-4 vs 23-0,D-4
657319,2.6202018269715133,D-4 vs 23-0,D-4
657321,5.734343048908988,D-4 vs 23-0,D-4
657322,7.870910964131464,D-4 vs 23-0,D-4
657323,3.447142447659162,D-4 vs 23-0,D-4
679935,9.162147104279192,D-4 vs 23-0,D-4
658089,2.921340100451359,D-4 vs 23-0,D-4
665951,3.033680232177885,D-4 vs 23-0,D-4
709991,9.69765149354054,D-4 vs 23-0,D-4
702447,7.1758918409410395,D-4 vs 23-0,D-4
702443,11.575876837056018,D-4 vs 23-0,D-4
702444,7.327919539069282,D-4 vs 23-0,D-4
717959,12.959029677437211,D-4 vs 23-0,D-4
717960,2.887357224962591,D-4 vs 23-0,D-4
717962,4.122378089444327,D-4 vs 23-0,D-4
718252,8.105215705834748,D-4 vs 23-0,D-4
742726,9.36266109764614,D-4 vs 23-0,D-4
742725,2.6577577502974163,D-4 vs 23-0,D-4
742733,3.2570860291411554,D-4 vs 23-0,D-4
748224,13.24691409202776,D-4 vs 23-0,D-4
742740,2.4749900981315576,D-4 vs 23-0,D-4
742741,2.4856217158948444,D-4 vs 23-0,D-4
759350,2.0790420559000995,D-4 vs 23-0,D-4
762968,6.5005034976328515,D-4 vs 23-0,D-4
862965,11.033101420868112,D-4 vs 23-0,D-4
762982,10.342021198981822,D-4 vs 23-0,D-4
762984,7.800785363034469,D-4 vs 23-0,D-4
888048,3.571323860786277,D-4 vs 23-0,D-4
818,6.942803145007424,D-4 vs 23-0,D-4
997884,10.026473135367274,D-4 vs 23-0,D-4
890402,2.523792859784564,D-4 vs 23-0,D-4
999410,2.6630986737588067,D-4 vs 23-0,D-4
264199,7.014759369809224,D-4 vs 23-0,D-4
435591,7.193072957644297,D-4 vs 23-0,D-4
470145,11.673830024182493,D-4 vs 23-0,D-4
457424,7.72836139375014,D-4 vs 23-0,D-4
484018,10.088112763278273,D-4 vs 23-0,D-4
469589,5.6219870838896515,D-4 vs 23-0,D-4
483216,12.857972956405362,D-4 vs 23-0,D-4
665953,12.775800068164411,D-4 vs 23-0,D-4
763034,5.896307813670771,D-4 vs 23-0,D-4
1122981,1.6026868228003934,D-4 vs 23-0,D-4
1077285,9.634540115332571,D-4 vs 23-0,D-4
1203465,4.052322383623656,D-4 vs 23-0,D-4
1203610,3.681105731325444,D-4 vs 23-0,D-4
1235789,3.6696166418334237,D-4 vs 23-0,D-4
295405,4.949264312148169,D-4 vs 23-0,D-4
272559,3.760855850063598,D-4 vs 23-0,D-4
471870,5.763309500557522,D-4 vs 23-0,D-4
742727,7.710306937884819,D-4 vs 23-0,D-4
457392,3.9019476353686002,D-4 vs 23-0,D-4
537006,7.0307797156574825,D-4 vs 23-0,D-4
537012,3.686785481721215,D-4 vs 23-0,D-4
1122992,5.590611545063345,D-4 vs 23-0,D-4
862962,5.523316176134966,D-4 vs 23-0,D-4
679189,6.301366720518687,D-4 vs 23-0,D-4
563192,6.493971347467299,D-4 vs 23-0,D-4
742817,5.981062671410027,D-4 vs 23-0,D-4
868129,2.476411053077822,D-4 vs 23-0,D-4
626522,2.5278141344983744,D-4 vs 23-0,D-4
450749,2.0181859727106994,D-4 vs 23-0,D-4
457416,2.132923887067076,D-4 vs 23-0,D-4
546273,2.5526447067838776,D-4 vs 23-0,D-4
1123313,0.0,D-4 vs 23-0,D-4
1121333,0.0,D-4 vs 23-0,D-4
1123263,0.0,D-4 vs 23-0,D-4
1042156,0.0,D-4 vs 23-0,D-4
1384484,0.0,D-4 vs 23-0,D-4
213810,0.0,D-4 vs 23-0,D-4
349741,0.0,D-4 vs 23-0,D-4
411468,0.0,D-4 vs 23-0,D-4
428127,0.0,D-4 vs 23-0,D-4
478749,0.0,D-4 vs 23-0,D-4
518637,0.0,D-4 vs 23-0,D-4
525259,0.0,D-4 vs 23-0,D-4
537013,0.0,D-4 vs 23-0,D-4
552396,0.0,D-4 vs 23-0,D-4
566550,0.0,D-4 vs 23-0,D-4
626939,0.0,D-4 vs 23-0,D-4
645463,0.0,D-4 vs 23-0,D-4
658659,0.0,D-4 vs 23-0,D-4
999412,0.0,D-4 vs 23-0,D-4
999413,0.0,D-4 vs 23-0,D-4
1121334,0.0,D-4 vs 23-0,D-4
641112,0.0,D-4 vs 23-0,D-4
903814,0.0,D-4 vs 23-0,D-4
697329,0.0,D-4 vs 23-0,D-4
420247,0.0,D-4 vs 23-0,D-4
1235811,0.0,D-4 vs 23-0,D-4
364106,0.0,D-4 vs 23-0,D-4
561,0.0,D-4 vs 23-0,D-4
866771,0.0,D-4 vs 23-0,D-4
879243,0.0,D-4 vs 23-0,D-4
1122976,0.0,D-4 vs 23-0,D-4
411464,0.0,D-4 vs 23-0,D-4
679192,0.0,D-4 vs 23-0,D-4
888832,0.0,D-4 vs 23-0,D-4
1150460,3.639887719883523,D-6Fresk vs 24-0,D-6Fresk
1121130,5.5647268798830165,D-6Fresk vs 24-0,D-6Fresk
1122975,3.567810871970161,D-6Fresk vs 24-0,D-6Fresk
1002367,4.89375287171996,D-6Fresk vs 24-0,D-6Fresk
1121101,3.9578308656123538,D-6Fresk vs 24-0,D-6Fresk
1121100,11.450997954096856,D-6Fresk vs 24-0,D-6Fresk
1121115,8.448470053947279,D-6Fresk vs 24-0,D-6Fresk
1160721,8.037962694130027,D-6Fresk vs 24-0,D-6Fresk
1203611,8.319889751623812,D-6Fresk vs 24-0,D-6Fresk
1256908,5.012269467658147,D-6Fresk vs 24-0,D-6Fresk
1408437,4.9937367528952485,D-6Fresk vs 24-0,D-6Fresk
1437612,6.087919233581684,D-6Fresk vs 24-0,D-6Fresk
1203606,2.8790687609536496,D-6Fresk vs 24-0,D-6Fresk
1322347,7.1299461781579465,D-6Fresk vs 24-0,D-6Fresk
205913,6.433395735640031,D-6Fresk vs 24-0,D-6Fresk
206672,6.478406659136688,D-6Fresk vs 24-0,D-6Fresk
367928,4.988158629254221,D-6Fresk vs 24-0,D-6Fresk
411459,5.669598075257845,D-6Fresk vs 24-0,D-6Fresk
391904,4.504374464495061,D-6Fresk vs 24-0,D-6Fresk
226186,7.398282938398469,D-6Fresk vs 24-0,D-6Fresk
411461,8.154873612415292,D-6Fresk vs 24-0,D-6Fresk
411460,4.8074181133715435,D-6Fresk vs 24-0,D-6Fresk
411462,9.4413325456682,D-6Fresk vs 24-0,D-6Fresk
411467,3.3006839165223654,D-6Fresk vs 24-0,D-6Fresk
411463,6.291986177871124,D-6Fresk vs 24-0,D-6Fresk
411471,6.666121449529402,D-6Fresk vs 24-0,D-6Fresk
411469,5.688435388994039,D-6Fresk vs 24-0,D-6Fresk
411474,1.2302306325744978,D-6Fresk vs 24-0,D-6Fresk
411475,6.499577038178425,D-6Fresk vs 24-0,D-6Fresk
411470,3.643311740343923,D-6Fresk vs 24-0,D-6Fresk
411477,15.255501969893809,D-6Fresk vs 24-0,D-6Fresk
411476,12.719491367608446,D-6Fresk vs 24-0,D-6Fresk
411479,10.857780046724693,D-6Fresk vs 24-0,D-6Fresk
411483,8.708742716352806,D-6Fresk vs 24-0,D-6Fresk
411485,8.327389489883474,D-6Fresk vs 24-0,D-6Fresk
411484,7.159784682049673,D-6Fresk vs 24-0,D-6Fresk
411490,1.972014836230239,D-6Fresk vs 24-0,D-6Fresk
411486,5.879977887626053,D-6Fresk vs 24-0,D-6Fresk
411901,10.30011495548526,D-6Fresk vs 24-0,D-6Fresk
411487,3.6033970235426738,D-6Fresk vs 24-0,D-6Fresk
411489,4.6393821570246985,D-6Fresk vs 24-0,D-6Fresk
411902,5.33629307603687,D-6Fresk vs 24-0,D-6Fresk
411903,7.169689567400496,D-6Fresk vs 24-0,D-6Fresk
428125,6.277759844263817,D-6Fresk vs 24-0,D-6Fresk
428127,1.6997116044508753,D-6Fresk vs 24-0,D-6Fresk
445970,13.99130760059127,D-6Fresk vs 24-0,D-6Fresk
445972,3.0995085478584223,D-6Fresk vs 24-0,D-6Fresk
445973,2.388049565576322,D-6Fresk vs 24-0,D-6Fresk
435590,16.40454077646323,D-6Fresk vs 24-0,D-6Fresk
449673,10.4322867864942,D-6Fresk vs 24-0,D-6Fresk
457387,7.983260563556705,D-6Fresk vs 24-0,D-6Fresk
457388,7.507683612665559,D-6Fresk vs 24-0,D-6Fresk
457390,8.732634991722296,D-6Fresk vs 24-0,D-6Fresk
457391,8.499591292705139,D-6Fresk vs 24-0,D-6Fresk
457393,9.93477325577241,D-6Fresk vs 24-0,D-6Fresk
457412,7.034315318336243,D-6Fresk vs 24-0,D-6Fresk
457394,11.589798772246116,D-6Fresk vs 24-0,D-6Fresk
457395,7.6239861110756,D-6Fresk vs 24-0,D-6Fresk
457421,2.1799039043163093,D-6Fresk vs 24-0,D-6Fresk
469585,7.063633096696921,D-6Fresk vs 24-0,D-6Fresk
469588,7.023086078557391,D-6Fresk vs 24-0,D-6Fresk
469590,7.631020937567998,D-6Fresk vs 24-0,D-6Fresk
469591,6.857489172478077,D-6Fresk vs 24-0,D-6Fresk
469592,6.786844689615387,D-6Fresk vs 24-0,D-6Fresk
469593,12.104063433909554,D-6Fresk vs 24-0,D-6Fresk
470146,4.737474953461051,D-6Fresk vs 24-0,D-6Fresk
471875,4.242596810792322,D-6Fresk vs 24-0,D-6Fresk
483218,2.8669450932965184,D-6Fresk vs 24-0,D-6Fresk
483215,7.822992640261051,D-6Fresk vs 24-0,D-6Fresk
483217,10.514205759409052,D-6Fresk vs 24-0,D-6Fresk
511680,2.5004055177397246,D-6Fresk vs 24-0,D-6Fresk
500632,2.9933940054653965,D-6Fresk vs 24-0,D-6Fresk
515620,9.92000141692866,D-6Fresk vs 24-0,D-6Fresk
515619,7.774943148620312,D-6Fresk vs 24-0,D-6Fresk
518637,2.040066744611528,D-6Fresk vs 24-0,D-6Fresk
518636,2.379407474524383,D-6Fresk vs 24-0,D-6Fresk
536231,6.1652723259363675,D-6Fresk vs 24-0,D-6Fresk
537011,5.425663876047452,D-6Fresk vs 24-0,D-6Fresk
537007,3.6353182109809175,D-6Fresk vs 24-0,D-6Fresk
547043,1.9327826981053167,D-6Fresk vs 24-0,D-6Fresk
537937,6.932286073950495,D-6Fresk vs 24-0,D-6Fresk
547042,8.701565267847815,D-6Fresk vs 24-0,D-6Fresk
545696,1.7877878293367004,D-6Fresk vs 24-0,D-6Fresk
552398,4.461385758011916,D-6Fresk vs 24-0,D-6Fresk
548480,6.5785690461064465,D-6Fresk vs 24-0,D-6Fresk
556259,7.576247893366762,D-6Fresk vs 24-0,D-6Fresk
556258,7.028347195917236,D-6Fresk vs 24-0,D-6Fresk
563193,5.983994115398241,D-6Fresk vs 24-0,D-6Fresk
565040,6.595455777272823,D-6Fresk vs 24-0,D-6Fresk
566552,2.0221578231753,D-6Fresk vs 24-0,D-6Fresk
565042,7.005952925337485,D-6Fresk vs 24-0,D-6Fresk
