"assembly","mouse","baseMean","fold_change","significance","mean_d0_abundance","mean_d5_abundance","type","colonization"
"AZC7E_12","AZC7E",4476.43585934544,20.570900054371,"significantly increased",0.000468748052796316,0.00739133312246011,"foreign","colonized"
"AZC7E_13","AZC7E",84.2687165015888,0.745135111662408,"significantly decreased",0.000112844536969508,0.0000620500883714158,"foreign","non-colonized"
"AZC7E_15","AZC7E",344.943815862193,2.74776623721805,"no significant difference",0.000222202573303782,0.000478461221830573,"foreign","non-colonized"
"AZC7E_17","AZC7E",3611.72202774711,55.4090348653104,"significantly increased",0.000146858396704145,0.0061005285104635,"foreign","colonized"
"AZC7E_2","AZC7E",12155.995441759,2047.06923259521,"significantly increased",0.0000127403443166686,0.0197671092701976,"foreign","colonized"
"AZC7E_22","AZC7E",441.635942122071,681.807517302163,"significantly increased",0.000000421069574696655,0.000757326761090972,"native","stable"
"AZC7E_23","AZC7E",3576.20168383595,5696.08213657437,"significantly increased",0.0000005890755947362,0.00677134075472651,"foreign","colonized"
"AZC7E_24","AZC7E",136.246887490446,0.668860383989315,"significantly decreased",0.000193432961441615,0.0000956166474707226,"foreign","non-colonized"
"AZC7E_25","AZC7E",8996.05097251154,455.481992764074,"significantly increased",0.0000450734259353023,0.0150402591130102,"foreign","colonized"
"AZC7E_26","AZC7E",6209.09551647577,14535.4062452956,"significantly increased",0.000000275382462909295,0.0104397427745495,"foreign","colonized"
"AZC7E_29","AZC7E",109.41435928374,173.987522234421,"significantly increased",0.000000483808201062036,0.000208480525326489,"native","stable"
"AZC7E_3","AZC7E",6603.47866547017,10015.7295180874,"significantly increased",0.000000380649856583459,0.0121298307939627,"foreign","colonized"
"AZC7E_32","AZC7E",2706.9187129025,3128.81239822289,"significantly increased",0.000000736871755719146,0.00464017079177362,"foreign","non-colonized"
"AZC7E_34","AZC7E",200.645588144064,0.703588148864236,"significantly decreased",0.000273983097593617,0.000142446528631389,"foreign","non-colonized"
"AZC7E_36","AZC7E",2561.76238385986,457.181701921014,"significantly increased",0.000011907869780354,0.0043000061171934,"foreign","non-colonized"
"AZC7E_37","AZC7E",2988.03685734622,2818.65352574553,"significantly increased",0.00000109309365485483,0.00574692756675173,"foreign","colonized"
"AZC7E_38","AZC7E",9050.81223997348,10548.6700768025,"significantly increased",0.00000094951559226306,0.015150361050987,"foreign","colonized"
"AZC7E_39","AZC7E",3202.43882932913,3749.71842587047,"significantly increased",0.000000862349008449906,0.0055611865240735,"foreign","colonized"
