"assembly","mouse","baseMean","fold_change","significance","mean_d0_abundance","mean_d5_abundance","type","colonization"
"AZC7E_22","AZC7E",6.30897830328843,11.61032402204,"significantly increased",0.000000263990876857004,0.0000102955113479919,"native","stable"
"AZC7E_25","AZC7E",5705.31339908625,245.651401755461,"significantly increased",0.0000457048306794702,0.0110657138911108,"foreign","colonized"
"AZC7E_29","AZC7E",274.568993319799,552.750265545968,"significantly increased",0.000000239915246235635,0.000546821430430867,"native","stable"
"AZC7E_34","AZC7E",273.561978634475,1.23301441346995,"no significant difference",0.000245721904252947,0.000307333523368244,"foreign","non-colonized"
"AZC7E_4","AZC7E",9359.44711783716,9368.76542735612,"significantly increased",0.00000101481114921681,0.0185584429597246,"foreign","colonized"
"AZC7E_45","AZC7E",1.00525118941511,1.00959617278772,"no significant difference",0.000000239915246235635,0.000000163235235908828,"native","stable"
"AZC7E_47","AZC7E",1.00525118941511,1.00959617278772,"no significant difference",0.0000000993814440122199,0.000000107756105936983,"native","stable"
"AZC7E_52","AZC7E",27.0914290228148,34.999255761634,"significantly increased",0.000000610286470136398,0.0000512822999639838,"native","stable"
"AZC7E_54","AZC7E",2148.27706020693,169.66227474248,"significantly increased",0.0000244604213363202,0.00417211474791874,"foreign","non-colonized"
"AZC7E_55","AZC7E",901.965683665171,0.681566244167365,"no significant difference",0.00108085229537118,0.000699170832939346,"native","stable"
"AZC7E_57","AZC7E",4527.481577826,1.3074073928926,"no significant difference",0.00394083015751182,0.00484924044313758,"native","stable"
"AZC7E_60","AZC7E",419.257684974486,234.226063788113,"significantly increased",0.00000236192008564995,0.000810741299099577,"foreign","non-colonized"
"AZC7E_69","AZC7E",10767.2395140139,1.06904102146653,"no significant difference",0.0103225898588711,0.00995504893600984,"native","stable"
"AZC7E_70","AZC7E",697.644066727452,456.841607568805,"significantly increased",0.00000158002527963723,0.00135651994230834,"foreign","non-colonized"
"AZC7E_71","AZC7E",45.8179345245189,59.2294902751108,"significantly increased",0.000000671594477464169,0.0000869195598943404,"native","stable"
"AZC7E_72","AZC7E",1.00525118941511,1.00959617278772,"no significant difference",0.000000298144332036659,0.000000215512211873966,"native","stable"
"AZC7E_73","AZC7E",5415.35287317513,0.647151556476374,"no significant difference",0.00659371503559894,0.00415424719129537,"native","stable"
