taxon,sample_id,abundance,growth_rate,distance,degree centrality
AZC3J_87,AZC3JfromAZC5T,0.0893492237604803,0.2264619401416142,13.61794549310244,22.696202531645568
AZC3J_88,AZC3JfromAZC5T,0.00811495196569,0.0206347148846073,9.788456706042101,21.82278481012658
AZC3J_89,AZC3JfromAZC5T,0.0009350195332899,0.0023744819585396,4.367901046616905,22.30379746835443
AZC3J_9,AZC3JfromAZC5T,0.0055497196661356,0.014065069701036,4.618754490014099,11.455696202531646
AZC3J_90,AZC3JfromAZC5T,0.0005737870231206,0.0014575173286474,1.7255253532530752,20.582278481012658
AZC3J_91,AZC3JfromAZC5T,0.002803603598993,0.0071088765533854,6.428059787950948,13.91139240506329
AZC3J_92,AZC3JfromAZC5T,0.0011071130411089,0.0038449210402063,1.142602302337604,7.936708860759493
AZC3J_93,AZC3JfromAZC5T,0.0004252588043185,0.0010788685287571,1.6498427199988932,12.215189873417721
AZC3J_94,AZC3JfromAZC5T,0.0009785352906105,0.0024820625217006,2.481198197946296,8.91139240506329
AZC3J_95,AZC3JfromAZC5T,0.0044054663038714,0.0111822956515971,8.039024387195726,14.594936708860759
AZC3J_96,AZC3JfromAZC5T,0.0004466526234179,0.0011328408060887,1.6584096086311906,11.620253164556962
AZC3J_97,AZC3JfromAZC5T,0.0003996834474541,0.0010135815892048,2.527074508363674,12.848101265822784
AZC3J_98,AZC3JfromAZC5T,0.0004500359476586,0.0011430388888259,1.4219403399691486,20.582278481012658
AZC3J_99,AZC3JfromAZC5T,0.0060643223305145,0.0155753391137216,2.456166497404124,12.594936708860759
AZC3J_1,AZC3JfromAZC9C,0.006677766385895,0.0203292686554143,8.160084590453073,13.835443037974683
AZC3J_10,AZC3JfromAZC9C,0.0006022896457073,0.0022874611076518,0.5408815976965571,8.164556962025316
AZC3J_11,AZC3JfromAZC9C,0.0002786971914045,0.0008546218883841,1.1969294245015747,12.620253164556962
AZC3J_12,AZC3JfromAZC9C,0.0012021433022635,0.0044766422494915,0.8705176676900328,10.81012658227848
AZC3J_15,AZC3JfromAZC9C,0.0002477821055013,0.0007599110861947,1.1022645490684302,12.417721518987342
AZC3J_16,AZC3JfromAZC9C,0.0013405447611038,0.0041612928701752,3.3431218469201887,23.987341772151897
AZC3J_18,AZC3JfromAZC9C,0.3607588842269298,1.091932238404207,14.178784534888283,33.50632911392405
AZC3J_2,AZC3JfromAZC9C,0.0022749551778075,0.006912347947506,5.540511218242784,15.481012658227847
AZC3J_20,AZC3JfromAZC9C,0.0059486530761578,0.0181332612276129,7.709947052491225,15.797468354430379
AZC3J_21,AZC3JfromAZC9C,0.0063783565759829,0.0193892508536076,7.292677355015547,21.68354430379747
AZC3J_22,AZC3JfromAZC9C,1.4650486982868182e-05,4.529116026059275e-05,0.3792522687280667,14.886075949367088
AZC3J_23,AZC3JfromAZC9C,0.0001498835061617,0.0004593252206139,0.7566968809102368,13.645569620253164
AZC3J_25,AZC3JfromAZC9C,0.0100251587329225,0.0315571576804338,4.449847989860483,15.481012658227847
AZC3J_26,AZC3JfromAZC9C,0.002334192628629,0.0070867383444757,5.096302332739954,10.443037974683545
AZC3J_27,AZC3JfromAZC9C,0.0001300754140969,0.0003964450657812,0.47859142480852784,5.949367088607595
AZC3J_28,AZC3JfromAZC9C,0.013517273063328,0.0410049488646486,11.010336887862834,15.253164556962025
AZC3J_29,AZC3JfromAZC9C,0.0013358184826408,0.0040602458156046,3.5344535390990286,15.0
