taxon,distance,sample_id
AZC9C_25,0.0634153678306466,JtoC
AZC9C_30,0.05891792731079737,JtoC
AZC9C_34,0.10474187210053232,JtoC
AZC9C_60,0.05665129840714163,JtoC
AZC9C_68,0.10274763994515108,JtoC
AZC9C_69,0.28132135165096217,JtoC
AZC9C_80,0.050603068195991294,JtoC
AZC9C_81,0.06505170306355465,JtoC
AZC9C_91,0.06026571549011034,JtoC
AZC9C_96,0.06328502690199023,JtoC
AZC9C_98,0.05092235845629543,JtoC
AZC9C_108,0.06638184374310033,JtoC
AZC9C_110,0.08553721844677611,JtoC
AZC9C_115,0.0625407260620324,JtoC
AZC3J_1,0.07022872087629407,JtoE
AZC3J_6,0.3838575215599052,JtoE
AZC3J_9,0.051252391085724845,JtoE
AZC3J_18,7.1572868784918935,JtoE
AZC3J_20,0.06424909060425515,JtoE
AZC3J_21,0.04806747395409169,JtoE
AZC3J_25,0.2359296097802978,JtoE
AZC3J_26,0.04572993609135598,JtoE
AZC3J_28,0.1345026468614059,JtoE
AZC3J_32,0.0647397047267088,JtoE
AZC3J_34,0.7185138434324606,JtoE
AZC3J_45,0.0528866957630235,JtoE
AZC3J_49,0.24732670380858482,JtoE
AZC3J_55,0.7728227841031775,JtoE
AZC3J_56,0.08493454483740254,JtoE
AZC3J_57,0.0578501499115228,JtoE
AZC3J_59,0.0750831666453661,JtoE
AZC3J_61,0.04116848015471313,JtoE
AZC3J_64,0.19382775034166,JtoE
AZC3J_71,0.051566412728872704,JtoE
AZC3J_73,0.04524298232156357,JtoE
AZC3J_74,4.780194004609774,JtoE
AZC3J_77,0.057965348256896386,JtoE
AZC3J_79,0.4498774383307002,JtoE
AZC3J_81,0.043310425083065915,JtoE
AZC3J_82,0.39069334367596376,JtoE
AZC3J_87,1.677455535644805,JtoE
AZC3J_88,0.08516958169970339,JtoE
AZC3J_91,0.04313394095692421,JtoE
AZC3J_95,0.04329267779647419,JtoE
AZC3J_99,0.10133311218055678,JtoE
AZC5T_21,0.038117524279549723,JtoE
AZC5T_22,0.1252466079960616,JtoE
AZC5T_64,0.5560215117918228,JtoE
AZC5T_69,0.41184112694789327,JtoE
AZC5T_85,0.04126771777597756,JtoE
AZC5T_87,0.12119708514158127,JtoE
AZC5T_98,0.06451490047022038,JtoE
AZC5T_106,2.903295760508789,JtoE
AZC5T_115,0.32551976346033057,JtoE
AZC7E_4,1.895491380265831,JtoE
AZC7E_16,0.05871539751276218,JtoE
AZC7E_25,0.6908600964798768,JtoE
AZC7E_29,0.07915213891797043,JtoE
AZC7E_34,0.03757936780046998,JtoE
AZC7E_45,0.15725728844435588,JtoE
AZC7E_47,0.43096955588667035,JtoE
AZC7E_54,0.138541598453528,JtoE
AZC7E_60,0.04837249705701935,JtoE
AZC7E_69,0.2799829370379322,JtoE
AZC7E_70,0.06805923471656078,JtoE
AZC7E_72,0.4359682278011233,JtoE
AZC7E_74,0.09772006982070973,JtoE
AZC7E_116,0.43306712587255375,JtoE
AZC9C_6,0.058736424473960255,JtoE
AZC9C_7,0.7894620617461263,JtoE
AZC9C_25,0.05671156096939793,JtoE
AZC9C_30,0.05110287416469535,JtoE
AZC9C_34,0.10364344020211165,JtoE
AZC9C_60,0.0486143592420421,JtoE
AZC9C_68,0.09531266790290319,JtoE
AZC9C_69,0.2986716430590279,JtoE
AZC9C_80,0.04080999746050964,JtoE
AZC9C_81,0.0634312675602658,JtoE
AZC9C_91,0.055697301384414664,JtoE
AZC9C_96,0.058205862400456033,JtoE
AZC9C_98,0.050759423420762506,JtoE
AZC9C_108,0.07977918649607955,JtoE
AZC9C_110,0.08526410111923818,JtoE
AZC9C_115,0.05615716305188647,JtoE
AZC3J_1,0.029752019046613933,TtoJ
AZC3J_2,0.020622433575677168,TtoJ
AZC3J_6,1.2161831300834498,TtoJ
AZC3J_10,0.07311820059783078,TtoJ
AZC3J_18,0.7546356272047575,TtoJ
AZC3J_26,0.054321167244910984,TtoJ
AZC3J_34,0.20981987439654604,TtoJ
AZC3J_45,0.026129555834277597,TtoJ
AZC3J_62,1.0748031035424144,TtoJ
AZC3J_63,0.0438271693367155,TtoJ
AZC3J_70,0.21696868921620555,TtoJ
AZC3J_71,0.027046474561569285,TtoJ
AZC3J_81,0.512127845520076,TtoJ
AZC3J_92,0.07995850569526318,TtoJ
AZC3J_95,0.056449215746884905,TtoJ
AZC3J_99,0.2264063489597961,TtoJ
AZC5T_1,0.43259678152296993,TtoJ
AZC5T_4,0.13996621915101412,TtoJ
AZC5T_12,0.7496586906651015,TtoJ
AZC5T_24,0.031114844262480727,TtoJ
AZC5T_30,0.3611912516132985,TtoJ
AZC5T_34,0.6828382994273865,TtoJ
AZC5T_47,0.23323170852339342,TtoJ
AZC5T_49,0.9631272976000297,TtoJ
AZC5T_51,0.06020747360012724,TtoJ
AZC5T_53,0.9058720920210439,TtoJ
AZC5T_58,1.5469449452045125,TtoJ
AZC5T_61,0.080507042521851,TtoJ
AZC5T_63,0.1164642707695321,TtoJ
AZC5T_64,0.47938636296342463,TtoJ
AZC5T_65,0.2243507109612673,TtoJ
AZC5T_66,0.3531633876213096,TtoJ
AZC5T_71,0.026739230470514165,TtoJ
AZC5T_79,0.0810982675674703,TtoJ
AZC5T_80,5.895437754407561,TtoJ
AZC5T_85,0.08986681558426869,TtoJ
AZC5T_90,0.02776133330984908,TtoJ
AZC5T_93,10.09780601297933,TtoJ
AZC5T_99,0.0919752646849493,TtoJ
AZC5T_104,0.056932651648166424,TtoJ
AZC5T_111,0.11181940833834463,TtoJ
AZC5T_115,0.2722513115092661,TtoJ
AZC5T_119,0.13384504250996704,TtoJ
AZC7E_22,0.6829844749377647,TtoJ
AZC7E_29,0.46377829648661945,TtoJ
AZC7E_45,0.4458679164200555,TtoJ
AZC7E_47,1.5242365459784726,TtoJ
AZC7E_52,0.682638958575542,TtoJ
AZC7E_55,0.021566582176735384,TtoJ
AZC7E_57,0.5806608886400133,TtoJ
AZC7E_69,0.9000460148754115,TtoJ
AZC7E_71,0.18439940622938233,TtoJ
AZC7E_72,0.7446367458520375,TtoJ
AZC7E_73,0.641599699368577,TtoJ
AZC7E_81,0.5415779006914456,TtoJ
AZC7E_90,0.1522925949043344,TtoJ
AZC7E_96,0.3842524471727645,TtoJ
AZC7E_111,0.5765802469774358,TtoJ
AZC7E_114,0.5845147421695811,TtoJ
AZC7E_117,0.34995926661626864,TtoJ
AZC9C_18,6.993818009869138,TtoJ
AZC9C_34,0.12397350974518151,TtoJ
AZC9C_58,0.03930265941237717,TtoJ
AZC9C_60,0.6730372289686073,TtoJ
AZC9C_71,0.5973590473105546,TtoJ
AZC9C_75,0.6182990848427308,TtoJ
AZC9C_86,0.03690306828260269,TtoJ
AZC9C_93,0.05297064292543139,TtoJ
AZC9C_98,0.020179929954437136,TtoJ
AZC3J_1,0.059728311108930766,TtoC
AZC3J_2,0.04692141192849382,TtoC
AZC3J_6,1.389759490345747,TtoC
AZC3J_10,0.08343015483887646,TtoC
AZC3J_18,0.7879162697986566,TtoC
AZC3J_26,0.0699073048195834,TtoC
AZC3J_34,0.18533938678456138,TtoC
AZC3J_45,0.054056485908941035,TtoC
AZC3J_62,1.2406649378156844,TtoC
AZC3J_63,0.06389839823752916,TtoC
AZC3J_70,0.2229031931158504,TtoC
AZC3J_71,0.061623343852825155,TtoC
AZC3J_81,0.4911048449113172,TtoC
AZC3J_92,0.0980913211594793,TtoC
AZC3J_95,0.07290083647528538,TtoC
AZC3J_99,0.2070379124122927,TtoC
AZC5T_1,0.4223370344679386,TtoC
AZC5T_4,0.1378075435494549,TtoC
AZC5T_12,0.924885267746714,TtoC
AZC5T_24,0.05316660461714021,TtoC
AZC5T_30,0.32023980729572155,TtoC
AZC5T_34,0.8477759848648899,TtoC
AZC5T_47,0.23096540253974518,TtoC
AZC5T_49,1.1606291015322447,TtoC
AZC5T_51,0.07593514888194113,TtoC
AZC5T_53,1.0857686188825002,TtoC
AZC5T_58,1.9208915750554016,TtoC
AZC5T_61,0.09733410992418531,TtoC
AZC5T_63,0.11274283879816735,TtoC
AZC5T_64,0.45536576098925796,TtoC
AZC5T_65,0.20192690748746606,TtoC
AZC5T_66,0.32880627818607916,TtoC
AZC5T_71,0.05405589866249862,TtoC
AZC5T_79,0.08084249225446333,TtoC
AZC5T_80,5.8406260358778015,TtoC
AZC5T_85,0.08455386164724418,TtoC
AZC5T_90,0.056972984346231215,TtoC
AZC5T_93,10.360943979413937,TtoC
AZC5T_99,0.0880875108678238,TtoC
AZC5T_104,0.06800673133048184,TtoC
AZC5T_111,0.12494509733142709,TtoC
AZC5T_115,0.24039697520876196,TtoC
AZC5T_119,0.1309962862736988,TtoC
AZC7E_22,0.8479566045851916,TtoC
AZC7E_29,0.4384448966141763,TtoC
AZC7E_45,0.4467118189564327,TtoC
AZC7E_47,1.8409633580338383,TtoC
AZC7E_52,0.8475478271497658,TtoC
AZC7E_55,0.058888897896672246,TtoC
AZC7E_57,0.6469073575971105,TtoC
AZC7E_69,0.8267554276900938,TtoC
AZC7E_71,0.15219826057888905,TtoC
AZC7E_72,0.8913489900258649,TtoC
AZC7E_73,0.6442953351578179,TtoC
AZC7E_81,0.680066345930236,TtoC
AZC7E_90,0.16874587427273668,TtoC
AZC7E_96,0.37600953351310695,TtoC
AZC7E_111,0.547496174545868,TtoC
AZC7E_114,0.5659248868729632,TtoC
AZC7E_117,0.3435406809530107,TtoC
AZC9C_18,6.921251040743593,TtoC
AZC9C_34,0.1400295124537227,TtoC
AZC9C_58,0.06684680814255618,TtoC
AZC9C_60,0.8208711476669512,TtoC
AZC9C_71,0.6826816421642616,TtoC
AZC9C_75,0.6072453428615088,TtoC
AZC9C_86,0.06218682762410308,TtoC
AZC9C_93,0.056768512563182626,TtoC
AZC9C_98,0.04819250074056355,TtoC
AZC3J_1,0.0576702697340012,TtoE
AZC3J_2,0.04620731182373722,TtoE
AZC3J_6,1.334557807764695,TtoE
AZC3J_10,0.08582955170942239,TtoE
AZC3J_18,0.8442772096167209,TtoE
AZC3J_26,0.07133028133313352,TtoE
AZC3J_34,0.21934041650067382,TtoE
AZC3J_45,0.052663497574225615,TtoE
AZC3J_62,1.1702218978473131,TtoE
AZC3J_63,0.06301671607911527,TtoE
AZC3J_70,0.23476217678861344,TtoE
AZC3J_71,0.059197244215269104,TtoE
AZC3J_81,0.5171979011017699,TtoE
AZC3J_92,0.09953720719571167,TtoE
AZC3J_95,0.07653790429268394,TtoE
AZC3J_99,0.23065380744257835,TtoE
AZC5T_1,0.40152071649731874,TtoE
AZC5T_4,0.14860519479584772,TtoE
AZC5T_12,0.8850142692795938,TtoE
AZC5T_24,0.054292412730645855,TtoE
AZC5T_30,0.3576968843538422,TtoE
AZC5T_34,0.7587557143488631,TtoE
AZC5T_47,0.23902689025495677,TtoE
AZC5T_49,1.0480390605795127,TtoE
AZC5T_51,0.07524707753846607,TtoE
AZC5T_53,0.9864476686928739,TtoE
AZC5T_58,1.7369445496084208,TtoE
AZC5T_61,0.08846620661505493,TtoE
AZC5T_63,0.11289399198509778,TtoE
AZC5T_64,0.4904282125576299,TtoE
AZC5T_65,0.21555815910246795,TtoE
AZC5T_66,0.3204964987304036,TtoE
AZC5T_71,0.052695178633937724,TtoE
AZC5T_79,0.08004708490265748,TtoE
AZC5T_80,5.928914576779768,TtoE
AZC5T_85,0.10593720844657448,TtoE
AZC5T_90,0.05477148693668639,TtoE
AZC5T_93,10.20819283581822,TtoE
AZC5T_99,0.1082365670323682,TtoE
AZC5T_104,0.06872716519559104,TtoE
AZC5T_111,0.11575574742712517,TtoE
AZC5T_115,0.22759604329069605,TtoE
AZC5T_119,0.13291933480807278,TtoE
AZC7E_22,0.7589179118868399,TtoE
AZC7E_29,0.4790949879413359,TtoE
AZC7E_45,0.45384906566916355,TtoE
AZC7E_47,1.7111641324680735,TtoE
AZC7E_52,0.7585380918909255,TtoE
AZC7E_55,0.0541415049052358,TtoE
AZC7E_57,0.6552673629032923,TtoE
AZC7E_69,0.9301547991062284,TtoE
AZC7E_71,0.1349751517222141,TtoE
AZC7E_72,0.8402464433429978,TtoE
