taxon,average_distance,comparison,sample_id
742726,9.779187632764526,D-2 vs 11-0,D-2
742727,7.947872927691174,D-2 vs 11-0,D-2
742733,6.36314576479679,D-2 vs 11-0,D-2
742740,3.8550354462306005,D-2 vs 11-0,D-2
742741,4.518585106118628,D-2 vs 11-0,D-2
742817,6.024114771834721,D-2 vs 11-0,D-2
742821,3.375327005836163,D-2 vs 11-0,D-2
748224,14.715107798042453,D-2 vs 11-0,D-2
762968,7.1656039931702695,D-2 vs 11-0,D-2
762982,14.330483009598794,D-2 vs 11-0,D-2
762984,9.008160423393125,D-2 vs 11-0,D-2
763034,6.378837313003868,D-2 vs 11-0,D-2
818,7.14363487901232,D-2 vs 11-0,D-2
862962,6.1356644222175545,D-2 vs 11-0,D-2
862965,12.219140893586939,D-2 vs 11-0,D-2
866776,3.7395685447902034,D-2 vs 11-0,D-2
868129,3.607354173223677,D-2 vs 11-0,D-2
888048,5.112043501614757,D-2 vs 11-0,D-2
997884,12.629873836677936,D-2 vs 11-0,D-2
999410,4.220746555577132,D-2 vs 11-0,D-2
1002367,3.7448748089217845,D-2 vs 12-0,D-2
1077285,8.459807384712704,D-2 vs 12-0,D-2
1121100,8.158667679383017,D-2 vs 12-0,D-2
1121101,3.948410529961504,D-2 vs 12-0,D-2
1121115,7.412203326303684,D-2 vs 12-0,D-2
1121130,5.427292307950756,D-2 vs 12-0,D-2
1122992,4.920295519044041,D-2 vs 12-0,D-2
1160721,10.797102897291927,D-2 vs 12-0,D-2
1203465,3.8403386011550857,D-2 vs 12-0,D-2
1203606,2.7578885250678207,D-2 vs 12-0,D-2
1203610,3.2994198788011224,D-2 vs 12-0,D-2
1203611,8.353448301518439,D-2 vs 12-0,D-2
1235789,3.289370298301391,D-2 vs 12-0,D-2
1256908,4.642988130463278,D-2 vs 12-0,D-2
1282887,2.8202284634957278,D-2 vs 12-0,D-2
1322347,2.397673266182125,D-2 vs 12-0,D-2
1408437,3.633474876490201,D-2 vs 12-0,D-2
1437612,4.537376253488354,D-2 vs 12-0,D-2
226186,6.561545168833722,D-2 vs 12-0,D-2
272559,3.4298492235800637,D-2 vs 12-0,D-2
295405,4.555428012128884,D-2 vs 12-0,D-2
347253,3.349476699252353,D-2 vs 12-0,D-2
367928,3.72792193998266,D-2 vs 12-0,D-2
411459,4.7422805118913836,D-2 vs 12-0,D-2
411460,4.078861438898554,D-2 vs 12-0,D-2
411461,10.016484274248992,D-2 vs 12-0,D-2
411462,6.247227937198702,D-2 vs 12-0,D-2
411463,6.644719029505882,D-2 vs 12-0,D-2
411467,4.206282547253591,D-2 vs 12-0,D-2
411468,2.7825866245409436,D-2 vs 12-0,D-2
411469,3.4665749029427153,D-2 vs 12-0,D-2
411470,4.089654527098799,D-2 vs 12-0,D-2
411471,5.803475654334429,D-2 vs 12-0,D-2
411473,3.031524851447571,D-2 vs 12-0,D-2
411474,2.4123152892249746,D-2 vs 12-0,D-2
411475,10.00410521135429,D-2 vs 12-0,D-2
411476,10.9426477072545,D-2 vs 12-0,D-2
411477,13.104161067612484,D-2 vs 12-0,D-2
411479,9.65407352458266,D-2 vs 12-0,D-2
411483,9.586169313567757,D-2 vs 12-0,D-2
411484,4.627176898932336,D-2 vs 12-0,D-2
411485,8.749567418390821,D-2 vs 12-0,D-2
411486,6.195167029116994,D-2 vs 12-0,D-2
411487,2.9534169634042526,D-2 vs 12-0,D-2
411489,4.675676864255742,D-2 vs 12-0,D-2
411901,7.7951558817589515,D-2 vs 12-0,D-2
411902,5.149274696628106,D-2 vs 12-0,D-2
411903,4.6470115256801785,D-2 vs 12-0,D-2
428125,4.843805151654804,D-2 vs 12-0,D-2
428127,2.413379139993031,D-2 vs 12-0,D-2
428128,2.8414389486440776,D-2 vs 12-0,D-2
435590,16.284031663124242,D-2 vs 12-0,D-2
435591,5.871644147685046,D-2 vs 12-0,D-2
445970,8.290349524302078,D-2 vs 12-0,D-2
445972,4.206561837618218,D-2 vs 12-0,D-2
445973,3.4409080750750958,D-2 vs 12-0,D-2
449673,11.224974846181878,D-2 vs 12-0,D-2
450749,4.385058908568402,D-2 vs 12-0,D-2
457387,6.757527227233095,D-2 vs 12-0,D-2
457388,6.541578985422501,D-2 vs 12-0,D-2
457390,8.099676708090685,D-2 vs 12-0,D-2
457391,8.21865419550079,D-2 vs 12-0,D-2
457392,3.8158492954755543,D-2 vs 12-0,D-2
457393,10.159265539808516,D-2 vs 12-0,D-2
457394,11.10526538650474,D-2 vs 12-0,D-2
457395,8.072406232182669,D-2 vs 12-0,D-2
457412,6.261558329903748,D-2 vs 12-0,D-2
457416,4.410498904818352,D-2 vs 12-0,D-2
457421,3.2705329877275156,D-2 vs 12-0,D-2
457424,7.404299585516368,D-2 vs 12-0,D-2
469585,5.899819045213286,D-2 vs 12-0,D-2
469588,6.161259193002047,D-2 vs 12-0,D-2
469589,5.932495541109136,D-2 vs 12-0,D-2
469590,7.958254491115535,D-2 vs 12-0,D-2
469591,6.659763065160659,D-2 vs 12-0,D-2
469592,5.855823791974393,D-2 vs 12-0,D-2
469593,11.13495375492027,D-2 vs 12-0,D-2
469596,2.360073153335391,D-2 vs 12-0,D-2
470145,9.917694630859364,D-2 vs 12-0,D-2
470146,4.289252685334497,D-2 vs 12-0,D-2
471870,4.214262652910265,D-2 vs 12-0,D-2
471875,3.56482549417366,D-2 vs 12-0,D-2
476272,4.12365144869703,D-2 vs 12-0,D-2
479436,4.224576584998713,D-2 vs 12-0,D-2
483215,6.4901574451237725,D-2 vs 12-0,D-2
483216,11.76597883137721,D-2 vs 12-0,D-2
483217,8.520345888132123,D-2 vs 12-0,D-2
483218,3.5836266697909567,D-2 vs 12-0,D-2
484018,7.279538209345423,D-2 vs 12-0,D-2
500632,3.3358984478582223,D-2 vs 12-0,D-2
511680,3.3332927419282408,D-2 vs 12-0,D-2
515619,6.208078699295199,D-2 vs 12-0,D-2
515620,12.281333659340177,D-2 vs 12-0,D-2
518636,6.35183810741181,D-2 vs 12-0,D-2
518637,2.5043613297114002,D-2 vs 12-0,D-2
536231,11.436883430776629,D-2 vs 12-0,D-2
537006,6.459515078288308,D-2 vs 12-0,D-2
537007,3.7652636799811203,D-2 vs 12-0,D-2
537011,3.8102118302839387,D-2 vs 12-0,D-2
537012,3.3514264895999686,D-2 vs 12-0,D-2
545696,2.761360505651468,D-2 vs 12-0,D-2
546273,5.552037164462808,D-2 vs 12-0,D-2
547042,5.97932081373264,D-2 vs 12-0,D-2
548480,2.440716144764896,D-2 vs 12-0,D-2
552398,5.5150300415944695,D-2 vs 12-0,D-2
556258,6.170821719985545,D-2 vs 12-0,D-2
556259,6.70022061167042,D-2 vs 12-0,D-2
563192,7.451734571035215,D-2 vs 12-0,D-2
563193,5.657173318342721,D-2 vs 12-0,D-2
566550,2.6725988866544395,D-2 vs 12-0,D-2
585394,6.183092514912632,D-2 vs 12-0,D-2
585543,10.569025978814755,D-2 vs 12-0,D-2
585544,6.826419978296,D-2 vs 12-0,D-2
592028,11.012019909756711,D-2 vs 12-0,D-2
622312,7.936064332514,D-2 vs 12-0,D-2
626522,2.58526689491168,D-2 vs 12-0,D-2
645463,2.6150399875206034,D-2 vs 12-0,D-2
649757,3.460745285350474,D-2 vs 12-0,D-2
657309,9.015809608672729,D-2 vs 12-0,D-2
657313,4.391262581740987,D-2 vs 12-0,D-2
657314,4.552349059641747,D-2 vs 12-0,D-2
657317,6.148455147128952,D-2 vs 12-0,D-2
657319,2.9507486725264926,D-2 vs 12-0,D-2
657321,3.415483262722107,D-2 vs 12-0,D-2
657322,8.240568245618633,D-2 vs 12-0,D-2
657323,4.786590156457978,D-2 vs 12-0,D-2
658089,3.7705119610750346,D-2 vs 12-0,D-2
665951,4.894025690885982,D-2 vs 12-0,D-2
665953,11.769446094702346,D-2 vs 12-0,D-2
679189,5.245696727847969,D-2 vs 12-0,D-2
