taxon,average_distance,comparison,sample_id
445973,2.24236862,D-3 vs 19-0,D-3
449673,10.25218245,D-3 vs 19-0,D-3
457412,5.03823905,D-3 vs 19-0,D-3
457416,2.543554836,D-3 vs 19-0,D-3
457421,2.137787774,D-3 vs 19-0,D-3
457424,9.102616361,D-3 vs 19-0,D-3
469593,15.73206162,D-3 vs 19-0,D-3
469596,2.326766085,D-3 vs 19-0,D-3
470145,11.7798504,D-3 vs 19-0,D-3
470146,3.386217808,D-3 vs 19-0,D-3
471870,5.225120532,D-3 vs 19-0,D-3
471875,5.09286425,D-3 vs 19-0,D-3
476272,2.402532497,D-3 vs 19-0,D-3
479436,1.81114119,D-3 vs 19-0,D-3
483215,5.828938305,D-3 vs 19-0,D-3
483217,8.009822652,D-3 vs 19-0,D-3
483218,2.974729405,D-3 vs 19-0,D-3
484018,8.448823578,D-3 vs 19-0,D-3
500632,2.35251105,D-3 vs 19-0,D-3
511680,2.882178219,D-3 vs 19-0,D-3
515619,7.575834389,D-3 vs 19-0,D-3
515620,10.90628766,D-3 vs 19-0,D-3
518636,3.124276685,D-3 vs 19-0,D-3
536231,11.80813485,D-3 vs 19-0,D-3
537006,4.832680158,D-3 vs 19-0,D-3
537007,2.735784859,D-3 vs 19-0,D-3
537011,5.27707689,D-3 vs 19-0,D-3
537012,3.550895844,D-3 vs 19-0,D-3
545696,2.238580552,D-3 vs 19-0,D-3
546273,3.652027412,D-3 vs 19-0,D-3
547042,7.662418146,D-3 vs 19-0,D-3
552396,2.352104449,D-3 vs 19-0,D-3
552398,4.191938369,D-3 vs 19-0,D-3
561,3.333900551,D-3 vs 19-0,D-3
563192,7.911502757,D-3 vs 19-0,D-3
563193,6.572639872,D-3 vs 19-0,D-3
566550,2.352134167,D-3 vs 19-0,D-3
566552,3.244885683,D-3 vs 19-0,D-3
585394,4.111554422,D-3 vs 19-0,D-3
592028,9.29492371,D-3 vs 19-0,D-3
622312,5.092764461,D-3 vs 19-0,D-3
626522,2.281200579,D-3 vs 19-0,D-3
641112,2.026791078,D-3 vs 19-0,D-3
645463,2.668138626,D-3 vs 19-0,D-3
649757,2.36425574,D-3 vs 19-0,D-3
657309,10.1703953,D-3 vs 19-0,D-3
657313,4.651374833,D-3 vs 19-0,D-3
657314,3.420910772,D-3 vs 19-0,D-3
657321,2.651377281,D-3 vs 19-0,D-3
665951,4.008809851,D-3 vs 19-0,D-3
665953,12.97798135,D-3 vs 19-0,D-3
679189,4.167699328,D-3 vs 19-0,D-3
679935,6.436788202,D-3 vs 19-0,D-3
709991,9.586658866,D-3 vs 19-0,D-3
717959,8.849139965,D-3 vs 19-0,D-3
717960,2.775963979,D-3 vs 19-0,D-3
717962,4.257413148,D-3 vs 19-0,D-3
718252,13.33845144,D-3 vs 19-0,D-3
742726,7.904619057,D-3 vs 19-0,D-3
742727,7.294729544,D-3 vs 19-0,D-3
742733,2.52971445,D-3 vs 19-0,D-3
742741,4.172539889,D-3 vs 19-0,D-3
742817,3.058677944,D-3 vs 19-0,D-3
742821,7.570302008,D-3 vs 19-0,D-3
748224,11.68422442,D-3 vs 19-0,D-3
762967,2.226972955,D-3 vs 19-0,D-3
762968,6.041836003,D-3 vs 19-0,D-3
762982,11.53355943,D-3 vs 19-0,D-3
762984,6.227621746,D-3 vs 19-0,D-3
763034,5.027228501,D-3 vs 19-0,D-3
862965,7.12778601,D-3 vs 19-0,D-3
866776,2.472222492,D-3 vs 19-0,D-3
868129,3.168214618,D-3 vs 19-0,D-3
888048,3.246357045,D-3 vs 19-0,D-3
904306,1.804366422,D-3 vs 19-0,D-3
997884,8.063911878,D-3 vs 19-0,D-3
999410,2.722327567,D-3 vs 19-0,D-3
1002367,6.018847756,D-3 vs 22-0,D-3
1077285,11.78536778,D-3 vs 22-0,D-3
1121097,1.60919909,D-3 vs 22-0,D-3
1121100,10.57669488,D-3 vs 22-0,D-3
1121101,2.872242771,D-3 vs 22-0,D-3
1121115,5.015410157,D-3 vs 22-0,D-3
1121130,7.811319818,D-3 vs 22-0,D-3
1122975,1.856092306,D-3 vs 22-0,D-3
1122981,2.077730623,D-3 vs 22-0,D-3
1160721,13.79525925,D-3 vs 22-0,D-3
1203465,3.275281181,D-3 vs 22-0,D-3
1203606,1.938261785,D-3 vs 22-0,D-3
1203610,3.386698973,D-3 vs 22-0,D-3
1203611,9.833087754,D-3 vs 22-0,D-3
1235789,3.398277475,D-3 vs 22-0,D-3
1235811,2.679460265,D-3 vs 22-0,D-3
1256908,4.853502749,D-3 vs 22-0,D-3
1282887,2.515238,D-3 vs 22-0,D-3
1322347,5.731394569,D-3 vs 22-0,D-3
1408437,2.37674768,D-3 vs 22-0,D-3
1410647,2.025879535,D-3 vs 22-0,D-3
1437612,6.601937675,D-3 vs 22-0,D-3
213810,2.292500544,D-3 vs 22-0,D-3
226186,6.500780555,D-3 vs 22-0,D-3
347253,5.409579368,D-3 vs 22-0,D-3
364106,3.715228014,D-3 vs 22-0,D-3
367928,5.903213843,D-3 vs 22-0,D-3
411459,3.030203114,D-3 vs 22-0,D-3
411461,5.943699266,D-3 vs 22-0,D-3
411462,6.342362158,D-3 vs 22-0,D-3
411463,10.66794127,D-3 vs 22-0,D-3
411467,3.611694191,D-3 vs 22-0,D-3
411468,1.900596493,D-3 vs 22-0,D-3
411469,3.624792587,D-3 vs 22-0,D-3
411470,3.027014362,D-3 vs 22-0,D-3
411471,5.615073455,D-3 vs 22-0,D-3
411473,2.841568059,D-3 vs 22-0,D-3
411474,1.941268785,D-3 vs 22-0,D-3
411475,6.650729162,D-3 vs 22-0,D-3
411476,14.86313722,D-3 vs 22-0,D-3
411477,11.49577156,D-3 vs 22-0,D-3
411479,9.483621447,D-3 vs 22-0,D-3
411486,7.473266166,D-3 vs 22-0,D-3
411901,8.151087412,D-3 vs 22-0,D-3
411902,3.591990037,D-3 vs 22-0,D-3
411903,4.162257316,D-3 vs 22-0,D-3
428125,2.305885954,D-3 vs 22-0,D-3
428127,1.701058502,D-3 vs 22-0,D-3
428128,3.941730246,D-3 vs 22-0,D-3
435590,13.17959815,D-3 vs 22-0,D-3
435591,6.547580474,D-3 vs 22-0,D-3
445970,10.5454503,D-3 vs 22-0,D-3
445972,2.61597283,D-3 vs 22-0,D-3
445973,2.506577708,D-3 vs 22-0,D-3
449673,10.78084791,D-3 vs 22-0,D-3
457412,5.888743481,D-3 vs 22-0,D-3
457416,2.976009473,D-3 vs 22-0,D-3
457421,2.006664912,D-3 vs 22-0,D-3
457424,10.16801094,D-3 vs 22-0,D-3
469593,15.896696,D-3 vs 22-0,D-3
469596,2.440237387,D-3 vs 22-0,D-3
470145,12.33504849,D-3 vs 22-0,D-3
470146,3.72096288,D-3 vs 22-0,D-3
471870,5.664601901,D-3 vs 22-0,D-3
471875,5.80669253,D-3 vs 22-0,D-3
476272,2.144123246,D-3 vs 22-0,D-3
479436,1.755376271,D-3 vs 22-0,D-3
483215,6.277629978,D-3 vs 22-0,D-3
483217,9.061475565,D-3 vs 22-0,D-3
483218,3.018103092,D-3 vs 22-0,D-3
484018,9.171778953,D-3 vs 22-0,D-3
500632,2.546666966,D-3 vs 22-0,D-3
511680,2.933222157,D-3 vs 22-0,D-3
515619,8.205661441,D-3 vs 22-0,D-3
515620,12.05345167,D-3 vs 22-0,D-3
518636,3.284473986,D-3 vs 22-0,D-3
536231,11.26058814,D-3 vs 22-0,D-3
537006,5.530432975,D-3 vs 22-0,D-3
537007,2.699919922,D-3 vs 22-0,D-3
537011,5.778885635,D-3 vs 22-0,D-3
537012,3.694354846,D-3 vs 22-0,D-3
545696,1.872976458,D-3 vs 22-0,D-3
546273,4.14191368,D-3 vs 22-0,D-3
547042,8.58190469,D-3 vs 22-0,D-3
552396,2.344569896,D-3 vs 22-0,D-3
552398,4.579890504,D-3 vs 22-0,D-3
561,3.355495398,D-3 vs 22-0,D-3
563192,8.624334004,D-3 vs 22-0,D-3
563193,7.048077524,D-3 vs 22-0,D-3
566550,2.618682944,D-3 vs 22-0,D-3
566552,3.657700234,D-3 vs 22-0,D-3
585394,4.688033592,D-3 vs 22-0,D-3
592028,8.973520026,D-3 vs 22-0,D-3
622312,6.477799389,D-3 vs 22-0,D-3
626522,2.145124705,D-3 vs 22-0,D-3
641112,1.900178891,D-3 vs 22-0,D-3
645463,2.639553817,D-3 vs 22-0,D-3
649757,2.324902673,D-3 vs 22-0,D-3
657309,11.24915015,D-3 vs 22-0,D-3
657313,5.133804373,D-3 vs 22-0,D-3
657314,3.707853886,D-3 vs 22-0,D-3
657321,2.414222169,D-3 vs 22-0,D-3
665951,4.253934464,D-3 vs 22-0,D-3
665953,13.70047452,D-3 vs 22-0,D-3
679189,4.419891679,D-3 vs 22-0,D-3
679935,6.660642495,D-3 vs 22-0,D-3
709991,9.874219277,D-3 vs 22-0,D-3
717959,9.165161007,D-3 vs 22-0,D-3
717960,3.080628043,D-3 vs 22-0,D-3
717962,4.592604746,D-3 vs 22-0,D-3
718252,14.16972897,D-3 vs 22-0,D-3
742726,8.830110302,D-3 vs 22-0,D-3
742727,7.994342098,D-3 vs 22-0,D-3
742733,2.444044838,D-3 vs 22-0,D-3
742741,4.812125206,D-3 vs 22-0,D-3
742817,3.322552724,D-3 vs 22-0,D-3
742821,8.215026479,D-3 vs 22-0,D-3
748224,12.05163679,D-3 vs 22-0,D-3
762967,2.311590873,D-3 vs 22-0,D-3
762968,6.265531742,D-3 vs 22-0,D-3
762982,12.5107333,D-3 vs 22-0,D-3
762984,6.97912485,D-3 vs 22-0,D-3
763034,5.571356392,D-3 vs 22-0,D-3
862965,7.503363845,D-3 vs 22-0,D-3
866776,2.727406723,D-3 vs 22-0,D-3
868129,3.316523102,D-3 vs 22-0,D-3
888048,3.276814057,D-3 vs 22-0,D-3
904306,1.590675028,D-3 vs 22-0,D-3
997884,8.49463465,D-3 vs 22-0,D-3
999410,2.728378017,D-3 vs 22-0,D-3
1002367,3.704754733,D-4 vs 23-0,D-4
1077285,7.922720846,D-4 vs 23-0,D-4
1121100,8.297637329,D-4 vs 23-0,D-4
1121101,2.375889965,D-4 vs 23-0,D-4
1121115,3.902142807,D-4 vs 23-0,D-4
1121130,3.371934309,D-4 vs 23-0,D-4
1122975,1.802623486,D-4 vs 23-0,D-4
1122981,1.587048721,D-4 vs 23-0,D-4
1160721,7.449679929,D-4 vs 23-0,D-4
1203465,2.776606016,D-4 vs 23-0,D-4
1203606,1.653999657,D-4 vs 23-0,D-4
1203610,2.345875492,D-4 vs 23-0,D-4
1203611,8.292310914,D-4 vs 23-0,D-4
1235789,2.330389017,D-4 vs 23-0,D-4
1235811,1.743517863,D-4 vs 23-0,D-4
1256908,2.677926544,D-4 vs 23-0,D-4
1322347,7.676396881,D-4 vs 23-0,D-4
1408437,1.986737195,D-4 vs 23-0,D-4
1437612,4.11061789,D-4 vs 23-0,D-4
226186,5.742270313,D-4 vs 23-0,D-4
264199,4.839295502,D-4 vs 23-0,D-4
347253,1.738986498,D-4 vs 23-0,D-4
367928,2.90621932,D-4 vs 23-0,D-4
411459,2.550132516,D-4 vs 23-0,D-4
411461,3.781290099,D-4 vs 23-0,D-4
411462,3.795537029,D-4 vs 23-0,D-4
411463,9.198961484,D-4 vs 23-0,D-4
411467,3.173967733,D-4 vs 23-0,D-4
411470,2.303405465,D-4 vs 23-0,D-4
411471,4.187910641,D-4 vs 23-0,D-4
411473,2.061693671,D-4 vs 23-0,D-4
411474,1.66800543,D-4 vs 23-0,D-4
411475,5.290523383,D-4 vs 23-0,D-4
411476,13.14587937,D-4 vs 23-0,D-4
411477,11.63304665,D-4 vs 23-0,D-4
411479,8.376225284,D-4 vs 23-0,D-4
411485,12.36558983,D-4 vs 23-0,D-4
411486,5.015771008,D-4 vs 23-0,D-4
411487,2.593291953,D-4 vs 23-0,D-4
411901,6.31482521,D-4 vs 23-0,D-4
411902,2.188702042,D-4 vs 23-0,D-4
411903,2.540094759,D-4 vs 23-0,D-4
428125,2.335083565,D-4 vs 23-0,D-4
435590,12.9875749,D-4 vs 23-0,D-4
435591,5.129850361,D-4 vs 23-0,D-4
445970,8.787244286,D-4 vs 23-0,D-4
445972,1.980608257,D-4 vs 23-0,D-4
445973,1.684794071,D-4 vs 23-0,D-4
449673,10.91624238,D-4 vs 23-0,D-4
457412,4.392394867,D-4 vs 23-0,D-4
457416,2.190076663,D-4 vs 23-0,D-4
457421,1.754280395,D-4 vs 23-0,D-4
457424,7.228754022,D-4 vs 23-0,D-4
469593,13.06522942,D-4 vs 23-0,D-4
469596,1.812038818,D-4 vs 23-0,D-4
470145,10.22304668,D-4 vs 23-0,D-4
470146,2.273756617,D-4 vs 23-0,D-4
471870,3.656610541,D-4 vs 23-0,D-4
471875,3.771154372,D-4 vs 23-0,D-4
476272,1.956728556,D-4 vs 23-0,D-4
483215,5.196280091,D-4 vs 23-0,D-4
483216,14.63864215,D-4 vs 23-0,D-4
483217,8.403947856,D-4 vs 23-0,D-4
483218,2.589014203,D-4 vs 23-0,D-4
484018,7.45699462,D-4 vs 23-0,D-4
500632,1.938828682,D-4 vs 23-0,D-4
511680,2.922583284,D-4 vs 23-0,D-4
515620,6.229221162,D-4 vs 23-0,D-4
518636,3.810226879,D-4 vs 23-0,D-4
536231,6.840590671,D-4 vs 23-0,D-4
537006,5.101099764,D-4 vs 23-0,D-4
537007,1.764222359,D-4 vs 23-0,D-4
537011,4.312477311,D-4 vs 23-0,D-4
537012,2.280113039,D-4 vs 23-0,D-4
545696,1.736354927,D-4 vs 23-0,D-4
546273,1.829372774,D-4 vs 23-0,D-4
547042,5.42618681,D-4 vs 23-0,D-4
552398,3.097232261,D-4 vs 23-0,D-4
563192,4.335295716,D-4 vs 23-0,D-4
563193,4.992775183,D-4 vs 23-0,D-4
566550,1.829368922,D-4 vs 23-0,D-4
585394,3.015159209,D-4 vs 23-0,D-4
592028,7.042294707,D-4 vs 23-0,D-4
622312,3.684863716,D-4 vs 23-0,D-4
626522,2.266504723,D-4 vs 23-0,D-4
645463,2.051695106,D-4 vs 23-0,D-4
649757,2.017707077,D-4 vs 23-0,D-4
657308,1.851594085,D-4 vs 23-0,D-4
657309,9.37032242,D-4 vs 23-0,D-4
657313,3.128789119,D-4 vs 23-0,D-4
657314,2.438076193,D-4 vs 23-0,D-4
657317,7.637213015,D-4 vs 23-0,D-4
657319,2.296125947,D-4 vs 23-0,D-4
657321,4.598854908,D-4 vs 23-0,D-4
658659,1.75897816,D-4 vs 23-0,D-4
665943,1.794829049,D-4 vs 23-0,D-4
665951,2.912738035,D-4 vs 23-0,D-4
679189,6.304482424,D-4 vs 23-0,D-4
679935,6.265490474,D-4 vs 23-0,D-4
709991,9.125153982,D-4 vs 23-0,D-4
717959,9.345474394,D-4 vs 23-0,D-4
717960,2.225899443,D-4 vs 23-0,D-4
717962,2.730542981,D-4 vs 23-0,D-4
742725,2.220371145,D-4 vs 23-0,D-4
742726,7.094155596,D-4 vs 23-0,D-4
742727,5.478628544,D-4 vs 23-0,D-4
742733,2.071046449,D-4 vs 23-0,D-4
742741,2.575674062,D-4 vs 23-0,D-4
742817,3.912960409,D-4 vs 23-0,D-4
748224,11.15167479,D-4 vs 23-0,D-4
762968,4.210809324,D-4 vs 23-0,D-4
762982,7.284480674,D-4 vs 23-0,D-4
762984,5.557993366,D-4 vs 23-0,D-4
763034,3.994499868,D-4 vs 23-0,D-4
862965,8.059619747,D-4 vs 23-0,D-4
868129,1.818042718,D-4 vs 23-0,D-4
888048,2.366494226,D-4 vs 23-0,D-4
997884,7.353407746,D-4 vs 23-0,D-4
999410,1.86683845,D-4 vs 23-0,D-4
1002367,3.453139982,D-6Fresk vs 24-0,D-6Fresk
1035839,1.60416782,D-6Fresk vs 24-0,D-6Fresk
1077285,12.0011724,D-6Fresk vs 24-0,D-6Fresk
1121097,1.467157357,D-6Fresk vs 24-0,D-6Fresk
1121100,7.98317898,D-6Fresk vs 24-0,D-6Fresk
1121101,2.159246819,D-6Fresk vs 24-0,D-6Fresk
1121115,6.620636316,D-6Fresk vs 24-0,D-6Fresk
1121130,3.311143732,D-6Fresk vs 24-0,D-6Fresk
1122975,2.374438437,D-6Fresk vs 24-0,D-6Fresk
1122981,2.042412742,D-6Fresk vs 24-0,D-6Fresk
1150460,2.367908679,D-6Fresk vs 24-0,D-6Fresk
1160721,4.972561482,D-6Fresk vs 24-0,D-6Fresk
1203465,2.13222283,D-6Fresk vs 24-0,D-6Fresk
1203540,2.771332926,D-6Fresk vs 24-0,D-6Fresk
1203606,1.865618876,D-6Fresk vs 24-0,D-6Fresk
1203610,2.534436114,D-6Fresk vs 24-0,D-6Fresk
1203611,6.668576411,D-6Fresk vs 24-0,D-6Fresk
1235789,3.118510893,D-6Fresk vs 24-0,D-6Fresk
1235811,1.982163213,D-6Fresk vs 24-0,D-6Fresk
1256908,3.42398842,D-6Fresk vs 24-0,D-6Fresk
1322347,13.44781369,D-6Fresk vs 24-0,D-6Fresk
1408437,3.228224639,D-6Fresk vs 24-0,D-6Fresk
1437612,4.054261586,D-6Fresk vs 24-0,D-6Fresk
226186,5.522465551,D-6Fresk vs 24-0,D-6Fresk
267747,1.887898933,D-6Fresk vs 24-0,D-6Fresk
364106,6.130075558,D-6Fresk vs 24-0,D-6Fresk
367928,3.526592677,D-6Fresk vs 24-0,D-6Fresk
411459,4.849369054,D-6Fresk vs 24-0,D-6Fresk
411461,5.730976706,D-6Fresk vs 24-0,D-6Fresk
411462,6.799929408,D-6Fresk vs 24-0,D-6Fresk
411463,4.442943804,D-6Fresk vs 24-0,D-6Fresk
411467,2.403364996,D-6Fresk vs 24-0,D-6Fresk
411469,4.192954098,D-6Fresk vs 24-0,D-6Fresk
411470,2.453334964,D-6Fresk vs 24-0,D-6Fresk
411471,4.586360121,D-6Fresk vs 24-0,D-6Fresk
411474,1.599819159,D-6Fresk vs 24-0,D-6Fresk
411475,4.28735174,D-6Fresk vs 24-0,D-6Fresk
411476,13.65117069,D-6Fresk vs 24-0,D-6Fresk
411477,10.84302045,D-6Fresk vs 24-0,D-6Fresk
411479,7.189107971,D-6Fresk vs 24-0,D-6Fresk
411483,11.81488235,D-6Fresk vs 24-0,D-6Fresk
411484,6.751192794,D-6Fresk vs 24-0,D-6Fresk
411490,1.684641159,D-6Fresk vs 24-0,D-6Fresk
411901,6.118429447,D-6Fresk vs 24-0,D-6Fresk
411902,3.678516138,D-6Fresk vs 24-0,D-6Fresk
411903,5.146631302,D-6Fresk vs 24-0,D-6Fresk
428125,5.097643805,D-6Fresk vs 24-0,D-6Fresk
428127,1.653857492,D-6Fresk vs 24-0,D-6Fresk
435590,12.86067381,D-6Fresk vs 24-0,D-6Fresk
435591,5.520714709,D-6Fresk vs 24-0,D-6Fresk
445970,10.79498758,D-6Fresk vs 24-0,D-6Fresk
445972,1.956988551,D-6Fresk vs 24-0,D-6Fresk
445973,1.641128552,D-6Fresk vs 24-0,D-6Fresk
449673,9.190673067,D-6Fresk vs 24-0,D-6Fresk
450749,5.599726057,D-6Fresk vs 24-0,D-6Fresk
457412,5.609737824,D-6Fresk vs 24-0,D-6Fresk
457421,1.605486286,D-6Fresk vs 24-0,D-6Fresk
457424,8.085058931,D-6Fresk vs 24-0,D-6Fresk
469593,14.67713576,D-6Fresk vs 24-0,D-6Fresk
470145,11.20194106,D-6Fresk vs 24-0,D-6Fresk
470146,2.913983267,D-6Fresk vs 24-0,D-6Fresk
471870,4.125161758,D-6Fresk vs 24-0,D-6Fresk
471875,3.748425248,D-6Fresk vs 24-0,D-6Fresk
479436,4.23970052,D-6Fresk vs 24-0,D-6Fresk
479437,1.7325468,D-6Fresk vs 24-0,D-6Fresk
483215,5.82340848,D-6Fresk vs 24-0,D-6Fresk
483217,7.252273846,D-6Fresk vs 24-0,D-6Fresk
483218,2.132641465,D-6Fresk vs 24-0,D-6Fresk
484018,7.551471296,D-6Fresk vs 24-0,D-6Fresk
484020,1.695619039,D-6Fresk vs 24-0,D-6Fresk
500632,1.823962091,D-6Fresk vs 24-0,D-6Fresk
511680,1.967411478,D-6Fresk vs 24-0,D-6Fresk
515619,8.690902728,D-6Fresk vs 24-0,D-6Fresk
515620,6.290507595,D-6Fresk vs 24-0,D-6Fresk
518636,1.645426988,D-6Fresk vs 24-0,D-6Fresk
518637,1.670089329,D-6Fresk vs 24-0,D-6Fresk
525259,1.940956934,D-6Fresk vs 24-0,D-6Fresk
536231,3.958865888,D-6Fresk vs 24-0,D-6Fresk
537006,4.639288861,D-6Fresk vs 24-0,D-6Fresk
537007,2.305960914,D-6Fresk vs 24-0,D-6Fresk
537011,3.885168489,D-6Fresk vs 24-0,D-6Fresk
537012,2.94580379,D-6Fresk vs 24-0,D-6Fresk
545696,1.684575498,D-6Fresk vs 24-0,D-6Fresk
546273,4.988008191,D-6Fresk vs 24-0,D-6Fresk
547042,6.076885294,D-6Fresk vs 24-0,D-6Fresk
547043,1.419846509,D-6Fresk vs 24-0,D-6Fresk
552396,1.917732385,D-6Fresk vs 24-0,D-6Fresk
552398,3.264538769,D-6Fresk vs 24-0,D-6Fresk
556270,1.757005404,D-6Fresk vs 24-0,D-6Fresk
561,5.495530596,D-6Fresk vs 24-0,D-6Fresk
563192,5.213827706,D-6Fresk vs 24-0,D-6Fresk
563193,5.155305573,D-6Fresk vs 24-0,D-6Fresk
566550,1.888576652,D-6Fresk vs 24-0,D-6Fresk
566552,1.476119017,D-6Fresk vs 24-0,D-6Fresk
585394,3.520820076,D-6Fresk vs 24-0,D-6Fresk
592028,6.076019572,D-6Fresk vs 24-0,D-6Fresk
622312,8.113221537,D-6Fresk vs 24-0,D-6Fresk
626522,1.905938706,D-6Fresk vs 24-0,D-6Fresk
649757,4.208289822,D-6Fresk vs 24-0,D-6Fresk
657309,8.153629484,D-6Fresk vs 24-0,D-6Fresk
657313,4.381367889,D-6Fresk vs 24-0,D-6Fresk
657314,3.644635985,D-6Fresk vs 24-0,D-6Fresk
657321,2.236537575,D-6Fresk vs 24-0,D-6Fresk
665943,1.721759125,D-6Fresk vs 24-0,D-6Fresk
665951,5.240018648,D-6Fresk vs 24-0,D-6Fresk
665953,12.76817722,D-6Fresk vs 24-0,D-6Fresk
679189,4.325645967,D-6Fresk vs 24-0,D-6Fresk
679935,6.460880914,D-6Fresk vs 24-0,D-6Fresk
709991,11.40225576,D-6Fresk vs 24-0,D-6Fresk
717959,12.24999852,D-6Fresk vs 24-0,D-6Fresk
717960,3.04606352,D-6Fresk vs 24-0,D-6Fresk
717962,3.353137054,D-6Fresk vs 24-0,D-6Fresk
742725,1.728586686,D-6Fresk vs 24-0,D-6Fresk
742726,9.135447744,D-6Fresk vs 24-0,D-6Fresk
742727,6.069339042,D-6Fresk vs 24-0,D-6Fresk
742733,2.841382223,D-6Fresk vs 24-0,D-6Fresk
742740,3.019526936,D-6Fresk vs 24-0,D-6Fresk
742817,2.170485514,D-6Fresk vs 24-0,D-6Fresk
748224,9.496770653,D-6Fresk vs 24-0,D-6Fresk
762968,4.99929232,D-6Fresk vs 24-0,D-6Fresk
762982,11.46483694,D-6Fresk vs 24-0,D-6Fresk
762984,4.519730267,D-6Fresk vs 24-0,D-6Fresk
763034,4.027417046,D-6Fresk vs 24-0,D-6Fresk
862965,9.181658238,D-6Fresk vs 24-0,D-6Fresk
866776,3.29783321,D-6Fresk vs 24-0,D-6Fresk
868129,2.982038659,D-6Fresk vs 24-0,D-6Fresk
888048,1.781457663,D-6Fresk vs 24-0,D-6Fresk
997884,7.243530181,D-6Fresk vs 24-0,D-6Fresk
999410,2.089783309,D-6Fresk vs 24-0,D-6Fresk
1002367,3.435475029,D-6Fresk vs 25-0,D-6Fresk
1035839,2.041986504,D-6Fresk vs 25-0,D-6Fresk
1077285,10.91907346,D-6Fresk vs 25-0,D-6Fresk
1121097,2.17625135,D-6Fresk vs 25-0,D-6Fresk
1121100,7.949196538,D-6Fresk vs 25-0,D-6Fresk
1121101,2.842585703,D-6Fresk vs 25-0,D-6Fresk
1121115,7.028132254,D-6Fresk vs 25-0,D-6Fresk
1121130,3.918189484,D-6Fresk vs 25-0,D-6Fresk
1122975,2.560966854,D-6Fresk vs 25-0,D-6Fresk
1122981,2.258140216,D-6Fresk vs 25-0,D-6Fresk
1150460,2.713929645,D-6Fresk vs 25-0,D-6Fresk
1160721,5.499650179,D-6Fresk vs 25-0,D-6Fresk
1203465,2.769265787,D-6Fresk vs 25-0,D-6Fresk
1203540,3.01887488,D-6Fresk vs 25-0,D-6Fresk
1203606,2.198431462,D-6Fresk vs 25-0,D-6Fresk
1203610,2.671802187,D-6Fresk vs 25-0,D-6Fresk
1203611,6.341008788,D-6Fresk vs 25-0,D-6Fresk
1235789,3.453797219,D-6Fresk vs 25-0,D-6Fresk
1235811,2.360889783,D-6Fresk vs 25-0,D-6Fresk
1256908,3.860785256,D-6Fresk vs 25-0,D-6Fresk
1322347,13.60834227,D-6Fresk vs 25-0,D-6Fresk
1408437,3.245514903,D-6Fresk vs 25-0,D-6Fresk
1437612,4.679651045,D-6Fresk vs 25-0,D-6Fresk
226186,5.826038162,D-6Fresk vs 25-0,D-6Fresk
267747,2.22319737,D-6Fresk vs 25-0,D-6Fresk
364106,5.664334851,D-6Fresk vs 25-0,D-6Fresk
367928,3.927238682,D-6Fresk vs 25-0,D-6Fresk
411459,5.241933502,D-6Fresk vs 25-0,D-6Fresk
411461,6.028389626,D-6Fresk vs 25-0,D-6Fresk
411462,6.710171826,D-6Fresk vs 25-0,D-6Fresk
411463,4.929716024,D-6Fresk vs 25-0,D-6Fresk
411467,2.793468199,D-6Fresk vs 25-0,D-6Fresk
411469,4.734999312,D-6Fresk vs 25-0,D-6Fresk
411470,2.748278672,D-6Fresk vs 25-0,D-6Fresk
411471,4.79564412,D-6Fresk vs 25-0,D-6Fresk
411474,2.086649867,D-6Fresk vs 25-0,D-6Fresk
411475,4.78284262,D-6Fresk vs 25-0,D-6Fresk
411476,13.84534593,D-6Fresk vs 25-0,D-6Fresk
411477,12.43875477,D-6Fresk vs 25-0,D-6Fresk
411479,7.754163741,D-6Fresk vs 25-0,D-6Fresk
411483,11.76865914,D-6Fresk vs 25-0,D-6Fresk
411484,7.477310286,D-6Fresk vs 25-0,D-6Fresk
411490,2.05854324,D-6Fresk vs 25-0,D-6Fresk
411901,6.328353347,D-6Fresk vs 25-0,D-6Fresk
411902,3.910902474,D-6Fresk vs 25-0,D-6Fresk
411903,5.322859374,D-6Fresk vs 25-0,D-6Fresk
428125,5.31139496,D-6Fresk vs 25-0,D-6Fresk
428127,2.086240468,D-6Fresk vs 25-0,D-6Fresk
435590,12.61947296,D-6Fresk vs 25-0,D-6Fresk
435591,5.827491305,D-6Fresk vs 25-0,D-6Fresk
445970,9.903797595,D-6Fresk vs 25-0,D-6Fresk
445972,2.296451102,D-6Fresk vs 25-0,D-6Fresk
445973,2.130371498,D-6Fresk vs 25-0,D-6Fresk
449673,9.399618442,D-6Fresk vs 25-0,D-6Fresk
450749,5.761671989,D-6Fresk vs 25-0,D-6Fresk
457412,6.623109901,D-6Fresk vs 25-0,D-6Fresk
457421,2.227479861,D-6Fresk vs 25-0,D-6Fresk
457424,8.707760762,D-6Fresk vs 25-0,D-6Fresk
469593,14.4390138,D-6Fresk vs 25-0,D-6Fresk
470145,11.06645979,D-6Fresk vs 25-0,D-6Fresk
470146,3.103689725,D-6Fresk vs 25-0,D-6Fresk
471870,4.205400877,D-6Fresk vs 25-0,D-6Fresk
471875,3.75654346,D-6Fresk vs 25-0,D-6Fresk
479436,4.458022066,D-6Fresk vs 25-0,D-6Fresk
479437,2.305838829,D-6Fresk vs 25-0,D-6Fresk
483215,6.559505758,D-6Fresk vs 25-0,D-6Fresk
483217,7.91737831,D-6Fresk vs 25-0,D-6Fresk
